Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 1101","2017-11-05","20:00:00","24.75","25.06","24.23","71.81","0.00","0.05","12.41","303.95","1009.17","0.18",
"BLOCK 1101","2017-11-05","21:00:00","23.98","24.29","23.73","75.42","0.00","0.04","9.85","321.81","1009.38","0.14",
"BLOCK 1101","2017-11-05","22:00:00","23.29","23.78","22.78","76.58","0.00","0.09","10.93","313.50","1009.43","0.13",
"BLOCK 1101","2017-11-05","23:00:00","22.50","22.79","22.12","75.02","0.00","0.10","10.30","309.04","1009.35","0.14",
"BLOCK 1101","2017-11-06","00:00:00","22.17","22.52","21.78","70.18","0.00","0.06","9.74","324.80","1009.29","0.12",
"BLOCK 1101","2017-11-06","01:00:00","21.80","22.23","21.21","64.05","0.00","0.04","10.47","321.58","1008.97","0.15",
"BLOCK 1101","2017-11-06","02:00:00","21.80","22.39","21.13","56.04","0.00","0.04","10.57","326.55","1008.62","0.19",
"BLOCK 1101","2017-11-06","03:00:00","21.05","21.78","20.04","55.19","0.00","0.03","8.12","345.96","1008.44","0.16",
"BLOCK 1101","2017-11-06","04:00:00","19.50","20.06","18.94","61.96","0.00","0.04","6.27","334.83","1008.51","0.10",
"BLOCK 1101","2017-11-06","05:00:00","19.48","20.02","19.07","61.48","0.00","0.06","8.22","318.59","1008.74","0.13",
"BLOCK 1101","2017-11-06","06:00:00","19.04","19.39","18.57","61.93","0.00","3.63","7.73","318.49","1009.23","0.12",
"BLOCK 1101","2017-11-06","07:00:00","20.80","22.78","19.33","56.56","0.00","138.87","8.61","321.44","1009.79","0.21",
"BLOCK 1101","2017-11-06","08:00:00","24.66","26.20","22.73","45.75","0.00","352.03","11.70","320.41","1010.68","0.42",
"BLOCK 1101","2017-11-06","09:00:00","27.99","30.38","26.15","35.71","0.00","530.07","14.45","327.35","1011.23","0.63",
"BLOCK 1101","2017-11-06","10:00:00","31.31","32.82","29.76","29.48","0.00","661.37","12.68","321.04","1011.12","0.79",
"BLOCK 1101","2017-11-06","11:00:00","34.29","36.22","32.77","23.85","0.00","729.40","13.56","332.51","1010.26","0.95",
"BLOCK 1101","2017-11-06","12:00:00","36.27","37.37","34.99","20.17","0.00","732.60","14.97","311.80","1009.19","1.00",
"BLOCK 1101","2017-11-06","13:00:00","37.74","38.65","37.00","17.49","0.00","665.62","15.04","310.90","1008.27","1.00",
"BLOCK 1101","2017-11-06","14:00:00","37.84","38.49","37.29","17.66","0.00","533.68","19.16","290.84","1007.63","1.00",
"BLOCK 1101","2017-11-06","15:00:00","35.79","37.70","34.25","25.47","0.00","324.07","28.32","283.76","1007.56","1.00",
"BLOCK 1101","2017-11-06","16:00:00","33.37","34.53","32.60","32.71","0.00","190.05","26.15","287.52","1007.59","0.80",
"BLOCK 1101","2017-11-06","17:00:00","31.01","32.62","29.55","38.00","0.00","29.34","20.11","285.46","1007.69","0.57",
"BLOCK 1101","2017-11-06","18:00:00","28.25","29.57","27.33","49.50","0.00","0.09","16.84","287.54","1008.13","0.37",
"BLOCK 1101","2017-11-06","19:00:00","26.57","27.34","25.88","57.66","0.00","0.08","15.52","299.08","1008.66","0.28",
"BLOCK 1101","2017-11-06","20:00:00","25.44","25.90","25.11","63.27","0.00","0.10","16.30","305.54","1009.07","0.27",
"BLOCK 1101","2017-11-06","21:00:00","25.07","25.22","24.79","64.43","0.00","0.07","16.89","305.51","1009.44","0.26",
"BLOCK 1101","2017-11-06","22:00:00","24.52","24.79","24.38","65.25","0.00","0.03","14.05","309.67","1009.72","0.23",
"BLOCK 1101","2017-11-06","23:00:00","24.02","24.42","23.53","62.99","0.00","0.05","11.42","313.73","1009.85","0.22",
"BLOCK 1101","2017-11-07","00:00:00","22.60","23.53","21.77","63.47","0.00","0.09","9.23","309.73","1009.72","0.15",
"BLOCK 1101","2017-11-07","01:00:00","21.14","21.77","20.72","66.59","0.00","0.06","8.23","312.89","1009.69","0.12",
"BLOCK 1101","2017-11-07","02:00:00","21.43","21.71","21.02","62.13","0.00","0.02","7.52","327.65","1009.55","0.13",
"BLOCK 1101","2017-11-07","03:00:00","20.68","21.70","19.35","63.44","0.00","0.03","1.47","333.34","1009.64","0",
"BLOCK 1101","2017-11-07","04:00:00","19.91","20.55","18.92","67.51","0.00","0.03","2.01","329.68","1009.77","0.01",
"BLOCK 1101","2017-11-07","05:00:00","19.10","19.94","18.27","70.55","0.00","0.05","3.23","70.16","1010.02","0.03",
"BLOCK 1101","2017-11-07","06:00:00","18.99","19.56","18.08","70.84","0.00","3.01","3.17","92.59","1010.53","0.03",
"BLOCK 1101","2017-11-07","07:00:00","20.32","22.68","17.97","68.75","0.00","138.65","2.97","85.77","1011.28","0.10",
"BLOCK 1101","2017-11-07","08:00:00","24.90","26.69","22.59","59.54","0.00","346.55","4.43","115.60","1011.94","0.28",
"BLOCK 1101","2017-11-07","09:00:00","27.97","29.64","26.38","50.76","0.00","521.33","4.77","122.96","1012.24","0.44",
"BLOCK 1101","2017-11-07","10:00:00","30.99","32.18","29.66","40.90","0.00","656.45","6.29","139.01","1011.87","0.62",
"BLOCK 1101","2017-11-07","11:00:00","32.85","34.44","31.16","36.04","0.00","710.60","5.57","159.60","1011.11","0.68",
"BLOCK 1101","2017-11-07","12:00:00","34.74","35.69","33.97","30.16","0.00","702.55","4.66","224.10","1010.20","0.71",
"BLOCK 1101","2017-11-07","13:00:00","35.24","35.87","34.50","26.61","0.00","636.65","8.70","292.10","1009.06","0.81",
"BLOCK 1101","2017-11-07","14:00:00","35.71","36.57","34.88","27.04","0.00","514.65","16.44","279.20","1008.19","0.92",
"BLOCK 1101","2017-11-07","15:00:00","35.00","35.75","34.13","27.11","0.00","374.07","21.12","273.50","1007.75","0.92",
"BLOCK 1101","2017-11-07","16:00:00","32.45","34.54","31.30","36.91","0.00","170.97","22.30","274.42","1007.73","0.69",
"BLOCK 1101","2017-11-07","17:00:00","29.90","31.42","28.35","43.27","0.00","29.81","17.32","281.31","1007.82","0.47",
"BLOCK 1101","2017-11-07","18:00:00","27.31","28.37","26.38","52.08","0.00","0.08","14.69","290.04","1007.95","0.32",
"BLOCK 1101","2017-11-07","19:00:00","25.72","26.39","25.20","57.84","0.00","0.08","11.37","298.53","1007.88","0.23",
"BLOCK 1101","2017-11-07","20:00:00","25.36","25.62","25.20","60.50","0.00","0.08","14.48","307.95","1008.10","0.27",
"BLOCK 1101","2017-11-07","21:00:00","25.01","25.61","24.31","58.30","0.00","0.04","9.33","312.64","1008.39","0.23",
"BLOCK 1101","2017-11-07","22:00:00","24.37","24.57","24.17","58.04","0.00","0.04","7.40","324.28","1008.38","0.20",
"BLOCK 1101","2017-11-07","23:00:00","23.19","24.18","22.53","60.62","0.00","0.09","7.41","310.44","1008.32","0.18",
"BLOCK 1101","2017-11-08","00:00:00","22.70","23.34","22.26","59.90","0.00","0.09","9.54","306.08","1008.26","0.17",
"BLOCK 1101","2017-11-08","01:00:00","21.68","22.26","21.36","62.01","0.00","0.06","9.22","302.40","1007.80","0.15",
"BLOCK 1101","2017-11-08","02:00:00","21.09","21.57","20.34","64.17","0.00","0.03","9.85","301.43","1007.36","0.14",
"BLOCK 1101","2017-11-08","03:00:00","20.10","20.44","19.94","68.13","0.00","0.03","8.64","306.45","1007.49","0.11",
"BLOCK 1101","2017-11-08","04:00:00","20.33","20.84","19.83","66.64","0.00","0.04","7.01","311.96","1007.74","0.10",
"BLOCK 1101","2017-11-08","05:00:00","19.75","20.63","19.04","65.97","0.00","0.04","7.75","313.76","1007.80","0.11",
"BLOCK 1101","2017-11-08","06:00:00","20.49","20.83","19.86","57.23","0.00","5.30","9.25","319.11","1008.27","0.16",
"BLOCK 1101","2017-11-08","07:00:00","21.46","22.87","19.89","54.30","0.00","88.78","8.30","323.42","1008.96","0.20",
"BLOCK 1101","2017-11-08","08:00:00","25.66","28.13","22.74","41.35","0.00","327.90","11.23","333.81","1009.72","0.44",
"BLOCK 1101","2017-11-08","09:00:00","29.71","31.08","28.08","31.95","0.00","487.98","14.39","340.97","1009.96","0.68",
"BLOCK 1101","2017-11-08","10:00:00","32.29","33.70","30.57","28.58","0.00","650.75","14.73","332.38","1009.82","0.84",
"BLOCK 1101","2017-11-08","11:00:00","34.23","35.20","32.93","24.14","0.00","546.12","20.96","337.68","1009.15","0.98",
"BLOCK 1101","2017-11-08","12:00:00","34.49","35.53","33.79","24.10","0.00","598.52","17.50","321.18","1008.37","0.96",
"BLOCK 1101","2017-11-08","13:00:00","34.78","35.29","34.22","25.91","0.00","657.18","21.38","281.87","1007.28","1.00",
"BLOCK 1101","2017-11-08","14:00:00","33.43","34.79","32.21","35.96","0.00","473.48","30.81","276.56","1006.72","0.89",
"BLOCK 1101","2017-11-08","15:00:00","31.76","32.90","31.01","40.50","0.00","355.52","33.23","281.60","1006.60","0.76",
"BLOCK 1101","2017-11-08","16:00:00","30.23","31.35","29.20","43.19","0.00","181.33","29.49","285.09","1006.82","0.63",
"BLOCK 1101","2017-11-08","17:00:00","27.80","29.22","26.59","52.22","0.00","30.22","22.18","286.84","1007.03","0.40",
"BLOCK 1101","2017-11-08","18:00:00","25.67","26.61","24.95","58.71","0.00","0.11","18.23","275.86","1007.34","0.28",
"BLOCK 1101","2017-11-08","19:00:00","24.49","24.97","24.00","63.99","0.00","0.07","19.37","285.82","1007.50","0.24",
"BLOCK 1101","2017-11-08","20:00:00","23.61","24.03","23.21","68.46","0.00","0.05","16.64","286.83","1007.66","0.21",
"BLOCK 1101","2017-11-08","21:00:00","23.03","23.34","22.80","70.69","0.00","0.08","17.05","289.77","1007.78","0.20",
"BLOCK 1101","2017-11-08","22:00:00","22.89","23.07","22.73","70.06","0.00","0.08","19.83","295.30","1007.88","0.21",
"BLOCK 1101","2017-11-08","23:00:00","22.64","22.94","22.11","68.05","0.00","0.07","14.97","309.18","1007.85","0.20",
"BLOCK 1101","2017-11-09","00:00:00","21.27","22.16","20.32","70.13","0.00","0.04","11.89","313.89","1007.63","0.13",
"BLOCK 1101","2017-11-09","01:00:00","19.45","20.33","18.27","74.91","0.00","0.03","9.40","303.46","1007.61","0.08",
"BLOCK 1101","2017-11-09","02:00:00","18.72","19.34","18.11","76.34","0.00","0.04","8.30","316.69","1007.40","0.07",
"BLOCK 1101","2017-11-09","03:00:00","18.26","18.88","17.55","79.20","0.00","0.05","7.99","341.51","1007.43","0.05",
"BLOCK 1101","2017-11-09","04:00:00","18.14","19.26","16.63","79.01","0.00","0.04","6.69","322.68","1007.41","0.05",
"BLOCK 1101","2017-11-09","05:00:00","16.54","17.38","15.50","83.82","0.00","0.02","3.13","23.12","1007.79","0",
"BLOCK 1101","2017-11-09","06:00:00","14.93","15.66","14.17","85.62","0.00","2.74","3.02","308.34","1008.44","0",
"BLOCK 1101","2017-11-09","07:00:00","17.12","20.15","14.76","77.25","0.00","130.22","0.37","35.87","1009.23","0.04",
"BLOCK 1101","2017-11-09","08:00:00","21.28","23.35","19.47","65.23","0.00","356.43","3.02","27.23","1009.85","0.23",
"BLOCK 1101","2017-11-09","09:00:00","24.78","26.52","23.24","52.81","0.00","527.15","6.15","324.55","1010.23","0.41",
"BLOCK 1101","2017-11-09","10:00:00","28.08","29.46","26.92","41.53","0.00","681.60","6.12","305.22","1009.93","0.58",
"BLOCK 1101","2017-11-09","11:00:00","29.95","30.96","28.99","36.83","0.00","724.97","9.42","288.49","1009.37","0.70",
"BLOCK 1101","2017-11-09","12:00:00","31.53","32.51","30.45","32.69","0.00","727.38","9.31","301.02","1008.53","0.75",
"BLOCK 1101","2017-11-09","13:00:00","33.00","33.84","32.09","28.03","0.00","669.13","10.97","289.18","1007.59","0.82",
"BLOCK 1101","2017-11-09","14:00:00","33.08","34.08","31.94","31.81","0.00","565.48","21.79","269.01","1007.09","0.88",
"BLOCK 1101","2017-11-09","15:00:00","31.59","32.76","30.47","36.65","0.00","372.55","23.92","277.69","1007.10","0.74",
"BLOCK 1101","2017-11-09","16:00:00","29.36","30.54","28.12","44.97","0.00","147.37","21.98","275.78","1007.14","0.53",
"BLOCK 1101","2017-11-09","17:00:00","26.89","28.23","25.62","55.99","0.00","36.86","17.70","281.94","1007.15","0.33",
"BLOCK 1101","2017-11-09","18:00:00","24.69","25.63","23.76","64.76","0.00","0.09","11.72","279.12","1007.46","0.18",
"BLOCK 1101","2017-11-09","19:00:00","22.87","23.77","21.92","73.80","0.00","0.06","6.51","272.27","1007.77","0.08",
"BLOCK 1101","2017-11-09","20:00:00","20.98","21.91","20.06","79.02","0.00","0.07","4.00","220.94","1007.98","0.07",
"BLOCK 1101","2017-11-09","21:00:00","20.19","20.44","19.93","83.33","0.00","0.05","4.11","169.33","1008.11","0.06",
"BLOCK 1101","2017-11-09","22:00:00","19.38","20.08","18.94","85.20","0.00","0.02","5.29","156.13","1008.22","0.06",
"BLOCK 1101","2017-11-09","23:00:00","18.60","19.12","18.15","87.62","0.00","0.02","4.46","120.29","1008.18","0.05",
"BLOCK 1101","2017-11-10","00:00:00","17.88","18.43","17.43","88.32","0.00","0.03","3.75","112.67","1008.13","0",
"BLOCK 1101","2017-11-10","01:00:00","17.47","17.58","17.33","89.60","0.00","0.05","3.49","112.79","1008.11","0",
"BLOCK 1101","2017-11-10","02:00:00","17.24","17.45","16.95","89.57","0.00","0.03","4.22","111.66","1007.95","0",
"BLOCK 1101","2017-11-10","03:00:00","16.87","17.13","16.73","92.15","0.00","0.03","1.99","117.68","1007.88","0",
"BLOCK 1101","2017-11-10","04:00:00","17.29","17.57","16.96","96.10","0.00","0.03","3.38","118.01","1007.93","0",
"BLOCK 1101","2017-11-10","05:00:00","17.22","17.39","17.13","97.80","0.00","0.04","5.23","104.89","1008.44","0",
"BLOCK 1101","2017-11-10","06:00:00","17.23","17.33","17.15","98.27","0.00","1.77","5.16","104.81","1009.13","0",
"BLOCK 1101","2017-11-10","07:00:00","17.57","18.24","17.28","98.70","0.00","62.10","4.70","100.78","1009.73","0.00",
"BLOCK 1101","2017-11-10","08:00:00","19.13","20.14","18.21","98.52","0.00","177.43","6.51","108.76","1010.41","0.05",
"BLOCK 1101","2017-11-10","09:00:00","22.96","24.95","20.12","87.63","0.00","480.80","6.55","137.30","1010.75","0.24",
"BLOCK 1101","2017-11-10","10:00:00","26.05","27.67","24.72","72.69","0.00","654.42","11.12","157.11","1010.59","0.40",
"BLOCK 1101","2017-11-10","11:00:00","28.96","30.78","27.62","53.37","0.00","723.93","7.99","174.96","1009.96","0.58",
"BLOCK 1101","2017-11-10","12:00:00","30.95","31.98","29.88","42.14","0.00","727.50","8.33","181.09","1008.89","0.68",
"BLOCK 1101","2017-11-10","13:00:00","31.63","32.26","30.77","36.49","0.00","632.03","10.72","199.83","1008.04","0.71",
"BLOCK 1101","2017-11-10","14:00:00","31.63","32.15","31.08","37.07","0.00","496.12","12.08","224.08","1007.59","0.66",
"BLOCK 1101","2017-11-10","15:00:00","31.55","32.38","30.70","34.47","0.00","358.90","11.86","227.10","1007.34","0.61",
"BLOCK 1101","2017-11-10","16:00:00","29.82","30.86","28.32","42.59","0.00","136.07","14.21","252.15","1007.26","0.47",
"BLOCK 1101","2017-11-10","17:00:00","27.04","28.36","25.63","53.63","0.00","18.05","12.87","261.37","1007.49","0.29",
"BLOCK 1101","2017-11-10","18:00:00","24.54","25.63","23.49","66.73","0.00","0.10","8.54","272.57","1008.09","0.14",
"BLOCK 1101","2017-11-10","19:00:00","22.42","23.52","21.48","72.70","0.00","0.06","3.89","292.13","1008.49","0.04",
"BLOCK 1101","2017-11-10","20:00:00","21.26","21.53","20.74","80.67","0.00","0.08","2.24","26.90","1008.84","0.05",
"BLOCK 1101","2017-11-10","21:00:00","20.51","21.08","20.03","83.92","0.00","0.04","2.19","77.53","1008.96","0.04",
"BLOCK 1101","2017-11-10","22:00:00","19.12","20.10","18.57","87.10","0.00","0.02","1.29","98.38","1009.07","0.03",
"BLOCK 1101","2017-11-10","23:00:00","17.87","18.78","17.01","88.70","0.00","0.02","1.97","162.54","1009.14","0.03",
"BLOCK 1101","2017-11-11","00:00:00","17.77","18.28","17.09","91.10","0.00","0.03","3.38","131.03","1009.13","0",
"BLOCK 1101","2017-11-11","01:00:00","17.45","17.73","17.11","91.08","0.00","0.04","2.43","127.36","1009.18","0",
"BLOCK 1101","2017-11-11","02:00:00","16.64","17.23","15.80","90.83","0.00","0.02","1.02","107.80","1008.98","0",
"BLOCK 1101","2017-11-11","03:00:00","16.25","16.70","15.64","92.33","0.00","0.01","0.82","59.68","1008.98","0",
"BLOCK 1101","2017-11-11","04:00:00","15.75","16.43","14.61","92.97","0.00","0.01","1.53","54.58","1009.15","0",
"BLOCK 1101","2017-11-11","05:00:00","15.46","16.16","13.73","88.27","0.00","0.00","2.71","49.96","1009.47","0.00",
"BLOCK 1101","2017-11-11","06:00:00","14.85","15.46","13.93","90.12","0.00","1.77","3.16","53.30","1009.84","0",
"BLOCK 1101","2017-11-11","07:00:00","16.56","19.04","15.46","84.39","0.00","107.74","4.33","59.29","1010.43","0.06",
"BLOCK 1101","2017-11-11","08:00:00","20.96","23.57","19.04","69.70","0.00","326.57","4.20","51.03","1010.85","0.21",
"BLOCK 1101","2017-11-11","09:00:00","25.27","27.32","23.45","58.02","0.00","520.27","3.08","40.05","1011.35","0.37",
"BLOCK 1101","2017-11-11","10:00:00","28.70","31.44","26.80","44.12","0.00","653.93","2.80","84.64","1011.18","0.51",
"BLOCK 1101","2017-11-11","11:00:00","31.12","32.40","30.12","33.35","0.00","725.93","1.68","291.19","1010.52","0.58",
"BLOCK 1101","2017-11-11","12:00:00","31.74","32.79","31.06","30.75","0.00","727.73","9.19","287.29","1009.62","0.77",
"BLOCK 1101","2017-11-11","13:00:00","32.84","33.61","31.82","27.67","0.00","664.35","9.97","280.26","1008.59","0.79",
"BLOCK 1101","2017-11-11","14:00:00","33.66","34.63","32.79","26.25","0.00","534.38","7.81","282.85","1007.76","0.70",
"BLOCK 1101","2017-11-11","15:00:00","33.02","34.77","32.23","30.26","0.00","360.92","16.56","274.82","1007.53","0.76",
"BLOCK 1101","2017-11-11","16:00:00","31.45","32.80","30.13","35.14","0.00","182.83","18.94","271.92","1007.38","0.64",
"BLOCK 1101","2017-11-11","17:00:00","28.53","30.15","26.92","45.37","0.00","30.66","15.29","274.94","1007.55","0.40",
"BLOCK 1101","2017-11-11","18:00:00","25.39","26.94","23.79","49.45","0.00","0.12","7.49","289.49","1007.89","0.20",
"BLOCK 1101","2017-11-11","19:00:00","23.00","23.79","22.29","56.96","0.00","0.08","8.06","303.47","1008.26","0.16",
"BLOCK 1101","2017-11-11","20:00:00","21.79","22.33","21.34","64.30","0.00","0.05","9.25","305.35","1008.36","0.18",
"BLOCK 1101","2017-11-11","21:00:00","21.03","21.48","20.55","68.29","0.00","0.08","7.78","301.27","1008.80","0.14",
"BLOCK 1101","2017-11-11","22:00:00","19.78","20.58","18.98","74.58","0.00","0.07","5.93","314.15","1008.96","0.10",
"BLOCK 1101","2017-11-11","23:00:00","18.96","19.58","18.27","78.28","0.00","0.02","5.33","310.65","1008.81","0.08",
"BLOCK 1101","2017-11-12","00:00:00","18.12","18.75","17.46","78.37","0.00","0.03","4.79","323.87","1008.74","0.03",
"BLOCK 1101","2017-11-12","01:00:00","16.91","17.47","16.03","83.48","0.00","0.04","2.40","311.74","1008.67","0",
"BLOCK 1101","2017-11-12","02:00:00","16.92","17.81","16.07","80.88","0.00","0.04","2.08","15.56","1008.70","0",
"BLOCK 1101","2017-11-12","03:00:00","16.56","17.15","16.06","78.01","0.00","0.02","2.05","353.13","1008.97","0",
"BLOCK 1101","2017-11-12","04:00:00","15.95","16.40","15.54","83.55","0.00","0.01","1.87","21.17","1009.06","0",
"BLOCK 1101","2017-11-12","05:00:00","15.68","16.24","15.07","77.45","0.00","0.01","1.42","12.65","1009.41","0",
"BLOCK 1101","2017-11-12","06:00:00","14.40","15.46","13.67","82.13","0.00","2.29","1.34","33.31","1010.12","0",
"BLOCK 1101","2017-11-12","07:00:00","16.23","19.11","15.07","79.88","0.00","105.81","2.52","65.26","1010.73","0.05",
"BLOCK 1101","2017-11-12","08:00:00","21.61","24.12","18.86","57.32","0.00","340.35","4.55","50.23","1011.36","0.26",
"BLOCK 1101","2017-11-12","09:00:00","25.80","27.40","24.05","39.56","0.00","524.47","6.84","9.69","1011.69","0.48",
"BLOCK 1101","2017-11-12","10:00:00","28.90","29.91","27.14","33.04","0.00","657.25","10.41","331.36","1011.46","0.68",
"BLOCK 1101","2017-11-12","11:00:00","30.54","31.95","29.40","31.55","0.00","716.93","11.97","292.35","1010.68","0.77",
"BLOCK 1101","2017-11-12","12:00:00","32.73","33.67","31.45","27.09","0.00","732.23","14.39","276.01","1009.75","0.90",
"BLOCK 1101","2017-11-12","13:00:00","33.51","34.03","33.10","31.06","0.00","665.48","18.56","279.78","1008.63","0.91",
"BLOCK 1101","2017-11-12","14:00:00","33.32","33.90","32.83","32.16","0.00","540.62","22.93","284.50","1008.17","0.89",
"BLOCK 1101","2017-11-12","15:00:00","32.20","33.46","31.46","32.93","0.00","370.20","23.58","284.07","1007.98","0.80",
"BLOCK 1101","2017-11-12","16:00:00","30.46","31.67","28.98","37.04","0.00","176.58","21.52","281.62","1007.86","0.63",
"BLOCK 1101","2017-11-12","17:00:00","26.94","29.00","25.46","49.59","0.00","25.87","18.28","276.45","1008.06","0.38",
"BLOCK 1101","2017-11-12","18:00:00","24.66","25.56","23.81","57.76","0.00","0.11","16.07","289.32","1008.41","0.26",
"BLOCK 1101","2017-11-12","19:00:00","23.22","23.83","22.69","65.17","0.00","0.07","16.78","294.62","1008.87","0.21",
"BLOCK 1101","2017-11-12","20:00:00","22.32","22.71","21.89","70.81","0.00","0.07","13.00","297.70","1009.30","0.17",
"BLOCK 1101","2017-11-12","21:00:00","21.37","21.94","20.82","75.39","0.00","0.07","6.03","311.92","1009.85","0.10",
"BLOCK 1101","2017-11-12","22:00:00","20.35","20.98","19.51","79.24","0.00","0.04","7.95","313.94","1009.82","0.10",
"BLOCK 1101","2017-11-12","23:00:00","18.80","19.55","18.05","83.52","0.00","0.02","6.02","294.44","1009.84","0.07",
"BLOCK 1101","2017-11-13","00:00:00","18.23","18.96","17.71","85.52","0.00","0.03","6.00","316.75","1009.73","0.02",
"BLOCK 1101","2017-11-13","01:00:00","18.56","19.05","18.07","85.07","0.00","0.04","6.55","326.82","1009.52","0.03",
"BLOCK 1101","2017-11-13","02:00:00","17.11","18.23","16.20","88.87","0.00","0.03","2.80","31.88","1009.32","0",
"BLOCK 1101","2017-11-13","03:00:00","16.02","16.72","15.55","91.83","0.00","0.01","0.35","341.68","1009.41","0",
"BLOCK 1101","2017-11-13","04:00:00","15.42","16.13","14.27","93.33","0.00","0.01","0.93","122.46","1009.43","0",
"BLOCK 1101","2017-11-13","05:00:00","15.12","15.66","14.35","94.53","0.00","0.00","2.95","96.31","1009.83","0",
"BLOCK 1101","2017-11-13","06:00:00","14.53","15.17","13.57","93.80","0.00","3.43","2.57","49.60","1010.50","0",
"BLOCK 1101","2017-11-13","07:00:00","15.88","17.91","14.04","89.87","0.00","107.58","3.32","35.91","1011.11","0.04",
"BLOCK 1101","2017-11-13","08:00:00","20.11","21.95","17.91","75.67","0.00","305.58","4.19","32.38","1011.72","0.18",
"BLOCK 1101","2017-11-13","09:00:00","23.65","25.11","21.77","58.43","0.00","412.52","4.00","15.81","1012.32","0.30",
"BLOCK 1101","2017-11-13","10:00:00","27.72","29.20","24.88","42.12","0.00","605.05","2.25","11.46","1012.38","0.47",
"BLOCK 1101","2017-11-13","11:00:00","30.71","32.40","29.09","32.06","0.00","737.90","4.97","289.75","1011.98","0.67",
"BLOCK 1101","2017-11-13","12:00:00","32.47","33.01","31.85","27.86","0.00","655.12","7.92","275.17","1011.00","0.74",
"BLOCK 1101","2017-11-13","13:00:00","33.76","35.10","32.64","25.73","0.00","679.52","15.27","282.58","1009.86","0.93",
"BLOCK 1101","2017-11-13","14:00:00","34.52","35.72","33.57","29.69","0.00","547.88","20.32","283.51","1009.09","0.93",
"BLOCK 1101","2017-11-13","15:00:00","32.29","33.79","30.92","36.58","0.00","308.32","21.52","285.88","1008.69","0.72",
"BLOCK 1101","2017-11-13","16:00:00","30.07","30.84","28.98","38.46","0.00","176.63","20.11","285.59","1008.72","0.59",
"BLOCK 1101","2017-11-13","17:00:00","26.75","28.97","24.86","52.66","0.00","21.63","11.95","280.53","1008.76","0.28",
"BLOCK 1101","2017-11-13","18:00:00","24.21","24.93","23.35","62.34","0.00","0.06","9.76","282.70","1008.99","0.17",
"BLOCK 1101","2017-11-13","19:00:00","22.62","23.35","22.26","70.65","0.00","0.07","7.76","290.89","1009.30","0.10",
"BLOCK 1101","2017-11-13","20:00:00","21.32","22.26","20.62","76.96","0.00","0.06","4.13","294.99","1009.55","0.08",
"BLOCK 1101","2017-11-13","21:00:00","20.24","20.78","19.79","80.67","0.00","0.03","6.03","296.99","1009.82","0.08",
"BLOCK 1101","2017-11-13","22:00:00","19.99","20.14","19.82","82.78","0.00","0.03","7.19","299.55","1009.89","0.08",
"BLOCK 1101","2017-11-13","23:00:00","19.86","20.21","19.58","83.42","0.00","0.05","4.91","325.24","1009.76","0.06",
"BLOCK 1101","2017-11-14","00:00:00","19.61","20.28","18.27","83.90","0.00","0.05","3.91","304.65","1009.58","0.01",
"BLOCK 1101","2017-11-14","01:00:00","18.07","18.57","17.77","87.42","0.00","0.04","5.08","305.29","1009.51","0.01",
"BLOCK 1101","2017-11-14","02:00:00","17.84","18.32","17.57","88.15","0.00","0.02","8.06","308.69","1009.08","0.02",
"BLOCK 1101","2017-11-14","03:00:00","17.68","17.97","17.00","89.68","0.00","0.01","2.57","352.28","1009.02","0",
"BLOCK 1101","2017-11-14","04:00:00","16.35","16.99","15.46","91.57","0.00","0.01","2.23","64.05","1009.01","0",
"BLOCK 1101","2017-11-14","05:00:00","15.21","15.81","14.33","94.07","0.00","0.00","1.24","93.06","1009.27","0",
"BLOCK 1101","2017-11-14","06:00:00","14.29","15.08","12.93","95.75","0.00","1.62","1.61","32.27","1009.76","0",
"BLOCK 1101","2017-11-14","07:00:00","15.58","19.06","13.95","89.83","0.00","110.90","1.37","130.39","1010.44","0.03",
"BLOCK 1101","2017-11-14","08:00:00","20.31","22.30","18.63","72.56","0.00","342.22","2.71","56.09","1010.84","0.20",
"BLOCK 1101","2017-11-14","09:00:00","25.71","27.92","22.29","50.35","0.00","515.10","2.25","46.88","1011.31","0.38",
"BLOCK 1101","2017-11-14","10:00:00","28.82","29.77","26.74","36.98","0.00","645.05","4.00","287.72","1011.49","0.55",
"BLOCK 1101","2017-11-14","11:00:00","30.90","32.76","29.28","32.26","0.00","730.28","4.81","288.73","1010.76","0.66",
"BLOCK 1101","2017-11-14","12:00:00","32.62","33.60","31.68","26.41","0.00","739.02","7.08","299.49","1009.49","0.77",
"BLOCK 1101","2017-11-14","13:00:00","34.29","35.64","33.36","22.65","0.00","674.05","11.15","286.68","1008.51","0.89",
"BLOCK 1101","2017-11-14","14:00:00","35.66","36.72","34.70","19.98","0.00","551.68","14.27","285.05","1007.78","0.96",
"BLOCK 1101","2017-11-14","15:00:00","34.63","35.88","33.05","27.70","0.00","370.75","20.31","276.39","1007.35","0.89",
"BLOCK 1101","2017-11-14","16:00:00","31.82","33.09","30.42","35.43","0.00","174.30","16.45","275.16","1006.99","0.61",
"BLOCK 1101","2017-11-14","17:00:00","28.04","30.43","25.70","42.42","0.00","30.26","13.02","277.13","1007.02","0.38",
