Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 910 (CIANO)","2017-07-21","01:00:00","26.62","26.78","26.06","83.55","0.00","0.00","0.87","98.51","1002.97","0",
"BLOCK 910 (CIANO)","2017-07-21","02:00:00","26.24","26.59","26.02","85.32","0.00","0.00","0.66","143.33","1002.84","0",
"BLOCK 910 (CIANO)","2017-07-21","03:00:00","26.05","26.23","25.82","86.43","0.00","0.00","1.72","116.15","1002.63","0.00",
"BLOCK 910 (CIANO)","2017-07-21","04:00:00","26.09","26.56","25.80","87.25","0.00","0.00","3.36","59.87","1002.57","0.02",
"BLOCK 910 (CIANO)","2017-07-21","05:00:00","26.89","27.01","26.54","85.22","0.00","1.64","7.57","88.34","1002.78","0.05",
"BLOCK 910 (CIANO)","2017-07-21","06:00:00","27.59","28.70","26.88","84.35","0.00","108.10","9.50","85.22","1003.20","0.12",
"BLOCK 910 (CIANO)","2017-07-21","07:00:00","29.80","31.21","28.61","78.12","0.00","390.70","12.80","87.06","1003.85","0.30",
"BLOCK 910 (CIANO)","2017-07-21","08:00:00","30.87","31.79","30.37","73.53","0.00","454.70","12.95","89.77","1004.30","0.38",
"BLOCK 910 (CIANO)","2017-07-21","09:00:00","32.67","34.07","31.34","62.09","0.00","699.60","10.16","99.38","1004.65","0.59",
"BLOCK 910 (CIANO)","2017-07-21","10:00:00","34.31","35.31","33.63","48.77","0.00","678.12","7.48","119.40","1004.62","0.66",
"BLOCK 910 (CIANO)","2017-07-21","11:00:00","35.76","36.98","34.41","42.24","0.00","941.58","7.64","147.76","1004.27","0.88",
"BLOCK 910 (CIANO)","2017-07-21","12:00:00","37.03","37.95","36.33","37.61","0.00","959.83","8.27","157.26","1003.73","0.95",
"BLOCK 910 (CIANO)","2017-07-21","13:00:00","37.27","38.53","35.90","37.65","0.00","708.42","10.88","188.99","1002.96","0.86",
"BLOCK 910 (CIANO)","2017-07-21","14:00:00","36.87","37.74","36.11","42.30","0.00","768.42","13.81","204.43","1002.14","0.89",
"BLOCK 910 (CIANO)","2017-07-21","15:00:00","34.90","36.38","32.49","47.65","0.00","185.56","6.11","219.60","1001.84","0.36",
"BLOCK 910 (CIANO)","2017-07-21","16:00:00","31.71","32.49","31.10","58.65","0.00","59.70","7.86","62.03","1001.28","0.24",
"BLOCK 910 (CIANO)","2017-07-21","17:00:00","32.30","32.55","31.95","57.19","0.00","90.53","4.45","345.98","1000.99","0.19",
"BLOCK 910 (CIANO)","2017-07-21","18:00:00","31.43","32.46","30.57","63.02","0.00","67.99","6.73","30.39","1001.51","0.20",
"BLOCK 910 (CIANO)","2017-07-21","19:00:00","30.63","30.78","30.44","63.72","0.00","8.58","5.08","54.81","1001.79","0.13",
"BLOCK 910 (CIANO)","2017-07-21","20:00:00","30.47","30.70","30.18","62.49","0.00","0.00","4.03","67.77","1002.05","0.14",
"BLOCK 910 (CIANO)","2017-07-21","21:00:00","30.26","30.51","29.99","66.97","0.00","0.00","8.67","104.98","1002.46","0.20",
"BLOCK 910 (CIANO)","2017-07-21","22:00:00","29.72","30.04","29.19","69.73","0.00","0.00","9.07","117.44","1002.74","0.19",
"BLOCK 910 (CIANO)","2017-07-21","23:00:00","28.60","29.23","28.26","72.46","0.00","0.00","4.65","166.18","1002.85","0.11",
"BLOCK 910 (CIANO)","2017-07-22","00:00:00","27.74","28.58","27.00","72.56","0.00","0.00","2.98","138.40","1002.53","0.05",
"BLOCK 910 (CIANO)","2017-07-22","01:00:00","26.71","27.02","26.51","76.79","0.00","0.00","2.66","78.68","1002.32","0.04",
"BLOCK 910 (CIANO)","2017-07-22","02:00:00","26.91","27.23","26.60","80.63","0.00","0.00","4.05","98.13","1001.98","0.05",
"BLOCK 910 (CIANO)","2017-07-22","03:00:00","27.40","27.52","27.20","82.67","0.00","0.00","9.20","92.78","1001.73","0.09",
"BLOCK 910 (CIANO)","2017-07-22","04:00:00","27.23","27.40","27.05","85.20","0.00","0.00","9.95","96.75","1001.79","0.08",
"BLOCK 910 (CIANO)","2017-07-22","05:00:00","27.06","27.20","26.98","87.22","0.00","0.69","10.66","88.19","1002.06","0.06",
"BLOCK 910 (CIANO)","2017-07-22","06:00:00","27.59","28.06","27.19","86.25","0.00","25.92","13.06","87.40","1002.45","0.09",
"BLOCK 910 (CIANO)","2017-07-22","07:00:00","28.71","29.43","28.00","81.07","0.00","118.22","14.09","87.87","1003.12","0.17",
"BLOCK 910 (CIANO)","2017-07-22","08:00:00","29.98","30.66","29.32","73.40","0.00","182.38","14.51","86.96","1003.71","0.26",
"BLOCK 910 (CIANO)","2017-07-22","09:00:00","30.82","31.47","30.50","67.96","0.00","211.95","15.91","82.34","1004.18","0.33",
"BLOCK 910 (CIANO)","2017-07-22","10:00:00","31.79","32.50","31.20","62.02","0.00","314.15","14.68","87.72","1004.36","0.43",
"BLOCK 910 (CIANO)","2017-07-22","11:00:00","33.40","34.27","32.45","53.10","0.00","694.15","11.71","98.61","1004.01","0.67",
"BLOCK 910 (CIANO)","2017-07-22","12:00:00","35.10","36.79","34.03","42.39","0.00","836.35","8.15","115.50","1003.15","0.81",
"BLOCK 910 (CIANO)","2017-07-22","13:00:00","36.33","37.24","35.72","36.01","0.00","644.57","4.57","148.14","1002.32","0.67",
"BLOCK 910 (CIANO)","2017-07-22","14:00:00","36.72","37.94","35.85","36.08","0.00","464.38","1.80","327.37","1001.62","0.43",
"BLOCK 910 (CIANO)","2017-07-22","15:00:00","36.72","37.43","36.17","38.08","0.00","503.77","9.01","228.47","1000.76","0.70",
"BLOCK 910 (CIANO)","2017-07-22","16:00:00","35.98","37.20","35.16","40.74","0.00","391.40","12.35","214.67","1000.49","0.68",
"BLOCK 910 (CIANO)","2017-07-22","17:00:00","35.07","36.04","34.46","44.47","0.00","246.92","11.20","222.76","1000.36","0.54",
"BLOCK 910 (CIANO)","2017-07-22","18:00:00","33.41","34.76","32.11","49.36","0.00","72.39","9.80","230.59","1000.53","0.36",
"BLOCK 910 (CIANO)","2017-07-22","19:00:00","31.06","32.11","30.20","58.58","0.00","3.90","6.12","256.93","1000.82","0.17",
"BLOCK 910 (CIANO)","2017-07-22","20:00:00","29.95","30.31","29.61","65.77","0.00","0.00","4.32","251.53","1001.15","0.13",
"BLOCK 910 (CIANO)","2017-07-22","21:00:00","29.29","29.60","28.93","69.64","0.00","0.00","3.93","254.25","1001.30","0.11",
"BLOCK 910 (CIANO)","2017-07-22","22:00:00","28.97","29.21","28.60","71.81","0.00","0.00","3.52","257.82","1001.39","0.09",
"BLOCK 910 (CIANO)","2017-07-22","23:00:00","27.97","28.75","27.45","71.98","0.00","0.00","2.72","154.94","1001.62","0.08",
"BLOCK 910 (CIANO)","2017-07-23","00:00:00","27.18","27.70","26.81","74.69","0.00","0.00","3.33","161.66","1001.33","0.05",
"BLOCK 910 (CIANO)","2017-07-23","01:00:00","26.47","26.82","26.16","74.79","0.00","0.00","2.19","139.74","1000.98","0.03",
"BLOCK 910 (CIANO)","2017-07-23","02:00:00","25.74","26.22","25.22","75.61","0.00","0.00","2.63","77.29","1000.70","0.04",
"BLOCK 910 (CIANO)","2017-07-23","03:00:00","25.38","25.74","25.09","79.40","0.00","0.00","2.27","109.07","1000.89","0.02",
"BLOCK 910 (CIANO)","2017-07-23","04:00:00","26.57","27.10","25.71","79.82","0.00","0.00","5.62","96.72","1001.02","0.07",
"BLOCK 910 (CIANO)","2017-07-23","05:00:00","26.93","27.06","26.82","81.47","0.00","0.88","8.55","97.03","1001.28","0.08",
"BLOCK 910 (CIANO)","2017-07-23","06:00:00","27.30","28.10","26.81","83.83","0.00","55.17","10.40","92.64","1001.90","0.10",
"BLOCK 910 (CIANO)","2017-07-23","07:00:00","28.98","30.94","27.89","80.54","0.00","191.88","13.13","98.69","1002.39","0.20",
"BLOCK 910 (CIANO)","2017-07-23","08:00:00","31.94","32.80","30.67","61.06","0.00","441.20","16.44","106.66","1002.60","0.50",
"BLOCK 910 (CIANO)","2017-07-23","09:00:00","33.53","35.40","32.11","53.24","0.00","653.02","14.74","109.09","1002.86","0.67",
"BLOCK 910 (CIANO)","2017-07-23","10:00:00","35.14","36.38","34.34","49.56","0.00","796.35","15.64","121.67","1003.03","0.81",
"BLOCK 910 (CIANO)","2017-07-23","11:00:00","36.21","37.33","35.24","44.04","0.00","701.45","12.84","138.14","1002.72","0.81",
"BLOCK 910 (CIANO)","2017-07-23","12:00:00","36.05","37.15","35.07","44.12","0.00","411.92","12.06","189.27","1001.89","0.66",
"BLOCK 910 (CIANO)","2017-07-23","13:00:00","31.74","36.66","29.58","58.00","0.00","223.48","13.64","331.41","1001.39","0.41",
"BLOCK 910 (CIANO)","2017-07-23","14:00:00","30.93","34.10","29.18","60.20","0.00","289.67","9.39","349.57","1000.82","0.37",
"BLOCK 910 (CIANO)","2017-07-23","15:00:00","33.68","35.17","32.50","53.56","0.00","321.45","9.58","204.38","1000.72","0.46",
"BLOCK 910 (CIANO)","2017-07-23","16:00:00","32.25","32.62","31.99","57.24","0.00","146.75","11.21","186.29","1000.24","0.36",
"BLOCK 910 (CIANO)","2017-07-23","17:00:00","32.44","32.72","32.16","57.56","0.00","211.13","8.33","200.81","1000.29","0.35",
"BLOCK 910 (CIANO)","2017-07-23","18:00:00","31.78","32.52","30.98","59.76","0.00","95.46","8.82","181.56","1000.61","0.28",
"BLOCK 910 (CIANO)","2017-07-23","19:00:00","30.33","30.99","29.75","68.12","0.00","6.73","5.72","190.44","1000.79","0.12",
"BLOCK 910 (CIANO)","2017-07-23","20:00:00","29.31","29.74","28.88","73.79","0.00","0.00","3.91","192.66","1000.97","0.09",
"BLOCK 910 (CIANO)","2017-07-23","21:00:00","28.21","28.94","27.44","76.10","0.00","0.00","2.63","163.65","1001.42","0.06",
"BLOCK 910 (CIANO)","2017-07-23","22:00:00","27.33","27.88","26.69","77.15","0.00","0.00","1.11","132.34","1001.78","0.03",
"BLOCK 910 (CIANO)","2017-07-23","23:00:00","26.15","26.68","25.84","79.17","0.00","0.00","1.69","104.09","1001.73","0.04",
"BLOCK 910 (CIANO)","2017-07-24","00:00:00","25.80","26.27","25.46","79.82","0.00","0.00","2.00","76.24","1001.56","0.02",
"BLOCK 910 (CIANO)","2017-07-24","01:00:00","25.83","26.05","25.54","83.67","0.00","0.00","2.20","133.97","1001.55","0.01",
"BLOCK 910 (CIANO)","2017-07-24","02:00:00","25.55","25.72","25.40","81.45","0.00","0.00","2.18","59.54","1001.47","0.02",
"BLOCK 910 (CIANO)","2017-07-24","03:00:00","25.39","25.69","25.22","84.50","0.00","0.00","3.10","48.71","1001.29","0.02",
"BLOCK 910 (CIANO)","2017-07-24","04:00:00","25.34","25.67","25.08","85.17","0.00","0.00","3.26","68.70","1001.57","0.02",
"BLOCK 910 (CIANO)","2017-07-24","05:00:00","25.44","25.77","25.26","86.93","0.00","1.13","2.95","64.75","1001.81","0.00",
"BLOCK 910 (CIANO)","2017-07-24","06:00:00","25.99","26.89","25.57","88.53","0.00","31.15","6.10","58.74","1002.04","0.04",
"BLOCK 910 (CIANO)","2017-07-24","07:00:00","28.44","30.11","26.84","83.92","0.00","246.51","10.59","86.10","1002.41","0.19",
"BLOCK 910 (CIANO)","2017-07-24","08:00:00","30.67","31.78","29.70","76.19","0.00","468.18","12.34","96.33","1002.82","0.36",
"BLOCK 910 (CIANO)","2017-07-24","09:00:00","32.28","33.56","31.16","66.53","0.00","572.68","8.99","128.14","1002.99","0.49",
"BLOCK 910 (CIANO)","2017-07-24","10:00:00","34.57","35.76","33.50","52.34","0.00","831.15","5.21","129.70","1002.66","0.72",
"BLOCK 910 (CIANO)","2017-07-24","11:00:00","35.67","36.56","34.58","45.69","0.00","605.23","0.58","339.89","1002.12","0.48",
"BLOCK 910 (CIANO)","2017-07-24","12:00:00","36.79","38.28","35.06","41.59","0.00","886.52","5.65","296.86","1001.58","0.84",
"BLOCK 910 (CIANO)","2017-07-24","13:00:00","37.33","38.20","36.47","39.92","0.00","601.47","6.05","303.50","1000.86","0.68",
"BLOCK 910 (CIANO)","2017-07-24","14:00:00","37.63","38.71","36.38","39.40","0.00","597.38","9.77","237.10","1000.09","0.78",
"BLOCK 910 (CIANO)","2017-07-24","15:00:00","38.04","38.73","37.39","37.28","0.00","762.28","13.69","240.02","999.82","0.96",
"BLOCK 910 (CIANO)","2017-07-24","16:00:00","37.65","38.21","37.12","35.35","0.00","465.68","13.88","235.66","999.33","0.83",
"BLOCK 910 (CIANO)","2017-07-24","17:00:00","37.30","38.03","36.62","34.71","0.00","295.98","12.88","247.24","999.39","0.72",
"BLOCK 910 (CIANO)","2017-07-24","18:00:00","35.76","36.72","34.69","39.05","0.00","116.85","12.82","239.89","999.80","0.56",
"BLOCK 910 (CIANO)","2017-07-24","19:00:00","33.49","34.70","32.54","46.90","0.00","7.37","8.95","232.48","1000.03","0.33",
"BLOCK 910 (CIANO)","2017-07-24","20:00:00","31.90","32.54","31.48","53.85","0.00","0.00","5.19","229.34","1000.69","0.21",
"BLOCK 910 (CIANO)","2017-07-24","21:00:00","31.05","31.49","30.50","57.08","0.00","0.00","3.90","218.79","1001.23","0.16",
"BLOCK 910 (CIANO)","2017-07-24","22:00:00","30.06","30.52","29.35","59.61","0.00","0.00","2.54","173.18","1001.58","0.11",
"BLOCK 910 (CIANO)","2017-07-24","23:00:00","28.82","29.34","28.57","62.61","0.00","0.00","3.56","161.35","1002.17","0.12",
"BLOCK 910 (CIANO)","2017-07-25","00:00:00","28.36","28.60","28.15","63.22","0.00","0.00","4.38","161.77","1002.43","0.11",
"BLOCK 910 (CIANO)","2017-07-25","01:00:00","28.03","28.49","27.59","64.11","0.00","0.00","3.11","154.62","1002.31","0.08",
"BLOCK 910 (CIANO)","2017-07-25","02:00:00","27.82","28.08","27.66","69.76","0.00","0.00","3.27","142.99","1002.15","0.07",
"BLOCK 910 (CIANO)","2017-07-25","03:00:00","27.76","27.90","27.61","73.61","0.00","0.00","3.16","98.87","1001.96","0.05",
"BLOCK 910 (CIANO)","2017-07-25","04:00:00","27.52","27.69","27.35","76.51","0.00","0.00","4.67","100.81","1002.25","0.07",
"BLOCK 910 (CIANO)","2017-07-25","05:00:00","27.70","28.07","27.37","77.55","0.00","2.26","6.40","98.71","1002.64","0.08",
"BLOCK 910 (CIANO)","2017-07-25","06:00:00","28.63","29.20","28.07","76.27","0.00","65.10","11.08","95.30","1003.34","0.16",
"BLOCK 910 (CIANO)","2017-07-25","07:00:00","30.21","31.40","29.21","74.01","0.00","247.92","13.06","102.91","1004.16","0.28",
"BLOCK 910 (CIANO)","2017-07-25","08:00:00","32.33","33.61","30.92","64.14","0.00","454.40","13.46","115.40","1004.56","0.47",
"BLOCK 910 (CIANO)","2017-07-25","09:00:00","34.23","35.02","33.18","50.12","0.00","643.02","11.61","137.70","1004.32","0.68",
"BLOCK 910 (CIANO)","2017-07-25","10:00:00","35.78","36.92","34.69","45.40","0.00","778.82","7.72","128.60","1004.13","0.77",
"BLOCK 910 (CIANO)","2017-07-25","11:00:00","37.21","38.42","36.32","41.32","0.00","893.57","7.12","94.64","1003.72","0.88",
"BLOCK 910 (CIANO)","2017-07-25","12:00:00","38.28","39.46","37.38","38.48","0.00","855.28","4.98","100.25","1003.41","0.84",
"BLOCK 910 (CIANO)","2017-07-25","13:00:00","37.81","39.02","37.07","38.39","0.00","398.58","6.10","178.83","1002.98","0.57",
"BLOCK 910 (CIANO)","2017-07-25","14:00:00","36.83","37.93","35.90","43.05","0.00","431.02","14.69","199.68","1002.34","0.73",
"BLOCK 910 (CIANO)","2017-07-25","15:00:00","36.49","37.06","35.95","43.50","0.00","498.17","14.06","208.84","1001.86","0.74",
"BLOCK 910 (CIANO)","2017-07-25","16:00:00","35.94","36.54","35.45","45.26","0.00","411.13","15.73","230.54","1001.68","0.70",
"BLOCK 910 (CIANO)","2017-07-25","17:00:00","35.71","36.26","34.88","43.86","0.00","287.17","14.75","231.39","1001.44","0.64",
"BLOCK 910 (CIANO)","2017-07-25","18:00:00","34.40","35.10","33.54","48.26","0.00","107.43","11.99","232.52","1001.97","0.45",
"BLOCK 910 (CIANO)","2017-07-25","19:00:00","32.71","33.52","32.18","56.64","0.00","8.94","8.35","223.87","1002.64","0.25",
"BLOCK 910 (CIANO)","2017-07-25","20:00:00","31.63","32.20","31.20","63.41","0.00","0.00","8.36","179.34","1003.11","0.23",
"BLOCK 910 (CIANO)","2017-07-25","21:00:00","31.11","31.31","30.88","65.79","0.00","0.00","10.50","128.12","1004.16","0.24",
"BLOCK 910 (CIANO)","2017-07-25","22:00:00","29.71","31.77","28.31","63.61","0.00","0.00","24.44","96.50","1005.27","0.36",
"BLOCK 910 (CIANO)","2017-07-25","23:00:00","26.99","28.33","26.09","81.20","0.10","0.00","17.73","97.88","1005.09","0.15",
"BLOCK 910 (CIANO)","2017-07-26","00:00:00","25.94","26.11","25.83","87.55","0.30","0.00","10.87","94.34","1004.41","0.06",
"BLOCK 910 (CIANO)","2017-07-26","01:00:00","25.59","26.01","25.40","87.20","0.10","0.00","13.73","99.47","1003.88","0.07",
"BLOCK 910 (CIANO)","2017-07-26","02:00:00","25.39","25.68","25.18","86.75","0.00","0.00","10.68","93.88","1003.79","0.07",
"BLOCK 910 (CIANO)","2017-07-26","03:00:00","24.87","25.20","24.66","90.43","0.00","0.00","4.95","133.68","1004.01","0.02",
"BLOCK 910 (CIANO)","2017-07-26","04:00:00","24.63","24.72","24.48","93.05","0.00","0.00","4.40","136.50","1004.11","0.01",
"BLOCK 910 (CIANO)","2017-07-26","05:00:00","24.65","25.01","24.45","90.80","0.00","1.52","7.86","43.26","1004.15","0.02",
"BLOCK 910 (CIANO)","2017-07-26","06:00:00","25.44","26.47","24.79","87.92","0.00","67.04","6.71","30.68","1004.54","0.06",
"BLOCK 910 (CIANO)","2017-07-26","07:00:00","27.88","28.95","26.47","81.81","0.00","231.70","8.11","13.20","1004.95","0.18",
"BLOCK 910 (CIANO)","2017-07-26","08:00:00","30.33","31.86","28.91","68.48","0.00","463.00","9.58","11.62","1005.23","0.40",
"BLOCK 910 (CIANO)","2017-07-26","09:00:00","32.94","33.91","31.47","52.45","0.00","666.13","5.64","37.61","1005.47","0.59",
"BLOCK 910 (CIANO)","2017-07-26","10:00:00","34.56","35.57","33.28","45.68","0.00","800.25","6.70","48.05","1005.40","0.74",
"BLOCK 910 (CIANO)","2017-07-26","11:00:00","36.00","37.64","34.88","42.22","0.00","879.33","2.98","193.72","1004.86","0.77",
"BLOCK 910 (CIANO)","2017-07-26","12:00:00","37.37","38.16","36.90","38.93","0.00","834.60","5.14","352.75","1004.16","0.81",
"BLOCK 910 (CIANO)","2017-07-26","13:00:00","38.08","38.73","37.21","36.54","0.00","752.72","7.40","11.82","1003.59","0.84",
"BLOCK 910 (CIANO)","2017-07-26","14:00:00","38.23","39.36","37.13","36.81","0.00","573.32","2.93","223.55","1002.65","0.58",
"BLOCK 910 (CIANO)","2017-07-26","15:00:00","38.14","39.21","37.45","40.12","0.00","653.17","14.43","234.74","1001.57","0.89",
"BLOCK 910 (CIANO)","2017-07-26","16:00:00","37.30","38.06","36.55","41.87","0.00","527.32","18.01","249.72","1000.67","0.85",
"BLOCK 910 (CIANO)","2017-07-26","17:00:00","36.04","37.46","35.20","45.55","0.00","214.62","13.05","259.24","1001.05","0.57",
"BLOCK 910 (CIANO)","2017-07-26","18:00:00","34.61","35.29","34.07","49.80","0.00","73.43","12.11","258.51","1001.11","0.42",
"BLOCK 910 (CIANO)","2017-07-26","19:00:00","33.64","34.18","33.24","52.61","0.00","7.76","9.07","255.82","1001.60","0.30",
"BLOCK 910 (CIANO)","2017-07-26","20:00:00","32.85","33.34","32.25","56.49","0.00","0.00","10.09","250.90","1001.48","0.31",
"BLOCK 910 (CIANO)","2017-07-26","21:00:00","32.01","32.26","31.70","58.94","0.00","0.00","6.21","261.21","1001.77","0.21",
"BLOCK 910 (CIANO)","2017-07-26","22:00:00","25.73","32.06","23.67","84.93","20.40","0.00","35.73","103.20","1004.16","0.14",
"BLOCK 910 (CIANO)","2017-07-26","23:00:00","23.52","23.91","23.13","98.57","2.10","0.00","11.43","180.68","1003.52","0.01",
"BLOCK 910 (CIANO)","2017-07-27","00:00:00","23.78","24.12","23.36","95.40","0.00","0.00","9.58","163.38","1003.48","0.01",
"BLOCK 910 (CIANO)","2017-07-27","01:00:00","24.21","24.31","24.04","95.20","0.00","0.00","10.27","101.87","1004.20","0.02",
"BLOCK 910 (CIANO)","2017-07-27","02:00:00","24.31","24.38","24.24","94.55","0.00","0.00","13.36","99.09","1003.96","0.02",
"BLOCK 910 (CIANO)","2017-07-27","03:00:00","24.18","24.34","24.04","94.80","0.00","0.00","11.02","87.12","1003.74","0.02",
"BLOCK 910 (CIANO)","2017-07-27","04:00:00","24.08","24.16","23.99","93.00","0.00","0.00","10.78","77.44","1003.18","0.03",
"BLOCK 910 (CIANO)","2017-07-27","05:00:00","24.12","24.28","23.99","92.23","0.00","2.06","7.25","79.60","1003.30","0.01",
"BLOCK 910 (CIANO)","2017-07-27","06:00:00","24.86","25.85","24.19","89.65","0.00","83.88","6.70","100.50","1003.58","0.06",
"BLOCK 910 (CIANO)","2017-07-27","07:00:00","26.85","27.80","25.81","82.70","0.00","265.53","9.63","89.62","1004.05","0.19",
"BLOCK 910 (CIANO)","2017-07-27","08:00:00","28.67","29.65","27.66","77.14","0.00","467.70","7.57","75.67","1004.16","0.33",
"BLOCK 910 (CIANO)","2017-07-27","09:00:00","30.49","31.32","29.34","64.65","0.00","647.92","1.55","110.85","1004.23","0.49",
"BLOCK 910 (CIANO)","2017-07-27","10:00:00","31.83","33.05","30.97","57.50","0.00","790.60","1.34","139.01","1004.13","0.61",
"BLOCK 910 (CIANO)","2017-07-27","11:00:00","32.92","34.02","32.03","55.29","0.00","884.00","3.15","115.17","1003.53","0.70",
"BLOCK 910 (CIANO)","2017-07-27","12:00:00","33.83","34.47","33.31","52.80","0.00","916.67","1.52","291.00","1002.96","0.73",
"BLOCK 910 (CIANO)","2017-07-27","13:00:00","34.91","36.10","34.26","50.38","0.00","956.83","6.26","267.83","1002.58","0.82",
"BLOCK 910 (CIANO)","2017-07-27","14:00:00","34.77","36.23","33.97","53.13","0.00","698.90","11.25","214.44","1002.05","0.69",
"BLOCK 910 (CIANO)","2017-07-27","15:00:00","34.12","34.84","33.42","53.81","0.00","662.20","14.30","210.74","1001.22","0.68",
"BLOCK 910 (CIANO)","2017-07-27","16:00:00","33.53","34.01","33.12","55.17","0.00","487.13","13.50","213.70","1000.70","0.57",
"BLOCK 910 (CIANO)","2017-07-27","17:00:00","32.90","33.44","32.37","58.59","0.00","308.67","12.07","209.40","1000.84","0.44",
"BLOCK 910 (CIANO)","2017-07-27","18:00:00","31.67","32.82","30.67","63.56","0.00","168.40","15.90","179.66","1001.42","0.36",
"BLOCK 910 (CIANO)","2017-07-27","19:00:00","28.83","30.68","25.09","73.84","0.00","13.92","21.90","122.07","1003.37","0.22",
"BLOCK 910 (CIANO)","2017-07-27","20:00:00","24.35","25.17","23.68","86.73","0.00","0.00","28.99","80.89","1005.32","0.11",
"BLOCK 910 (CIANO)","2017-07-27","21:00:00","23.73","23.95","23.33","88.95","1.50","0.00","17.00","91.48","1004.07","0.08",
"BLOCK 910 (CIANO)","2017-07-27","22:00:00","23.58","23.70","23.40","92.62","0.70","0.00","11.72","76.86","1003.58","0.05",
"BLOCK 910 (CIANO)","2017-07-27","23:00:00","23.66","23.82","23.52","92.70","0.00","0.00","2.23","1.69","1004.09","0.02",
"BLOCK 910 (CIANO)","2017-07-28","00:00:00","23.62","23.69","23.44","91.75","0.00","0.00","12.46","357.36","1004.63","0.04",
"BLOCK 910 (CIANO)","2017-07-28","01:00:00","23.56","23.80","23.41","92.95","0.00","0.00","9.06","9.71","1004.12","0.02",
"BLOCK 910 (CIANO)","2017-07-28","02:00:00","23.51","23.79","23.27","93.07","0.00","0.00","7.04","25.45","1003.75","0.02",
"BLOCK 910 (CIANO)","2017-07-28","03:00:00","23.21","23.34","23.07","95.32","0.00","0.00","4.38","48.85","1003.55","0.00",
"BLOCK 910 (CIANO)","2017-07-28","04:00:00","23.05","23.13","22.91","96.82","0.00","0.00","1.45","277.76","1003.64","0",
"BLOCK 910 (CIANO)","2017-07-28","05:00:00","23.01","23.21","22.87","97.17","0.00","1.45","2.98","329.85","1003.74","0",
"BLOCK 910 (CIANO)","2017-07-28","06:00:00","23.89","24.51","23.19","94.53","0.00","54.96","3.64","14.27","1003.92","0.02",
"BLOCK 910 (CIANO)","2017-07-28","07:00:00","25.29","26.56","24.43","88.28","0.00","216.57","7.17","71.62","1004.13","0.13",
"BLOCK 910 (CIANO)","2017-07-28","08:00:00","27.56","28.69","26.28","76.77","0.00","500.30","11.70","108.50","1004.50","0.33",
"BLOCK 910 (CIANO)","2017-07-28","09:00:00","29.41","30.20","28.54","68.77","0.00","659.93","13.92","127.37","1004.87","0.47",
"BLOCK 910 (CIANO)","2017-07-28","10:00:00","30.77","31.32","30.04","68.29","0.00","679.87","13.25","143.37","1005.03","0.51",
"BLOCK 910 (CIANO)","2017-07-28","11:00:00","31.38","32.40","30.64","65.62","0.00","517.82","15.50","148.39","1004.49","0.48",
"BLOCK 910 (CIANO)","2017-07-28","12:00:00","31.66","32.55","30.61","66.66","0.00","682.25","13.40","171.46","1004.00","0.53",
"BLOCK 910 (CIANO)","2017-07-28","13:00:00","32.19","33.10","31.22","62.35","0.00","613.05","10.60","185.92","1003.46","0.54",
"BLOCK 910 (CIANO)","2017-07-28","14:00:00","32.96","33.91","31.79","58.38","0.00","636.57","11.92","195.03","1002.91","0.60",
"BLOCK 910 (CIANO)","2017-07-28","15:00:00","27.82","31.75","25.70","77.05","0.10","48.05","14.03","48.58","1003.05","0.16",
"BLOCK 910 (CIANO)","2017-07-28","16:00:00","26.94","27.32","26.70","75.67","0.00","30.27","5.47","50.12","1002.34","0.09",
"BLOCK 910 (CIANO)","2017-07-28","17:00:00","27.56","27.83","27.20","73.20","0.00","83.26","2.69","99.92","1002.42","0.08",
"BLOCK 910 (CIANO)","2017-07-28","18:00:00","27.65","28.20","26.98","75.41","0.00","64.06","4.05","28.44","1002.46","0.09",
"BLOCK 910 (CIANO)","2017-07-28","19:00:00","26.81","27.08","26.66","84.65","0.00","6.47","5.83","48.06","1003.04","0.04",
"BLOCK 910 (CIANO)","2017-07-28","20:00:00","26.64","26.80","26.42","89.15","0.00","0.00","5.01","48.21","1003.52","0.05",
"BLOCK 910 (CIANO)","2017-07-28","21:00:00","26.64","26.74","26.52","88.97","0.00","0.00","7.99","101.95","1003.77","0.06",
"BLOCK 910 (CIANO)","2017-07-28","22:00:00","26.53","26.63","26.34","88.15","0.00","0.00","11.60","87.70","1003.98","0.08",
"BLOCK 910 (CIANO)","2017-07-28","23:00:00","25.96","26.37","25.47","91.88","0.00","0.00","4.39","121.63","1004.11","0.03",
"BLOCK 910 (CIANO)","2017-07-29","00:00:00","25.34","25.51","25.16","94.82","0.00","0.00","6.56","150.16","1004.33","0.01",
"BLOCK 910 (CIANO)","2017-07-29","01:00:00","24.80","25.20","24.56","93.13","0.00","0.00","6.52","146.82","1004.04","0.02",
"BLOCK 910 (CIANO)","2017-07-29","02:00:00","24.48","24.76","24.23","94.47","0.00","0.00","4.08","130.06","1003.83","0.00",
"BLOCK 910 (CIANO)","2017-07-29","03:00:00","24.12","24.30","24.00","93.02","0.00","0.00","3.61","108.63","1003.78","0.00",
"BLOCK 910 (CIANO)","2017-07-29","04:00:00","24.37","24.56","24.08","91.52","0.00","0.00","6.73","95.91","1003.85","0.02",
