Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 910 (CIANO)","2018-01-28","21:00:00","14.52","14.99","13.97","75.67","0.00","0.00","4.71","300.28","1002.81","0.07",
"BLOCK 910 (CIANO)","2018-01-28","22:00:00","11.40","14.00","9.68","84.32","0.00","0.00","1.70","150.20","1003.04","0.02",
"BLOCK 910 (CIANO)","2018-01-28","23:00:00","9.85","10.21","9.56","91.77","0.00","0.00","0.39","256.94","1003.11","0.01",
"BLOCK 910 (CIANO)","2018-01-29","00:00:00","9.38","10.75","7.79","91.10","0.00","0.00","1.78","37.25","1003.08","0",
"BLOCK 910 (CIANO)","2018-01-29","01:00:00","9.15","10.24","7.82","92.87","0.00","0.00","2.02","255.77","1003.21","0",
"BLOCK 910 (CIANO)","2018-01-29","02:00:00","9.38","10.77","7.66","92.10","0.00","0.00","2.28","339.54","1002.82","0",
"BLOCK 910 (CIANO)","2018-01-29","03:00:00","9.40","10.87","8.45","91.02","0.00","0.00","1.25","324.11","1002.73","0",
"BLOCK 910 (CIANO)","2018-01-29","04:00:00","7.46","9.17","6.81","92.80","0.00","0.00","1.50","351.74","1002.73","0",
"BLOCK 910 (CIANO)","2018-01-29","05:00:00","7.74","8.87","7.12","93.40","0.00","0.00","2.71","37.03","1002.92","0",
"BLOCK 910 (CIANO)","2018-01-29","06:00:00","8.33","9.07","7.48","86.50","0.00","0.01","1.35","8.86","1003.65","0",
"BLOCK 910 (CIANO)","2018-01-29","07:00:00","9.52","12.63","8.24","75.97","0.00","45.13","2.12","22.69","1004.32","0.01",
"BLOCK 910 (CIANO)","2018-01-29","08:00:00","15.16","17.99","12.59","53.49","0.00","236.85","4.76","16.88","1005.20","0.17",
"BLOCK 910 (CIANO)","2018-01-29","09:00:00","21.00","23.03","18.03","43.30","0.00","437.18","4.61","338.13","1006.31","0.34",
"BLOCK 910 (CIANO)","2018-01-29","10:00:00","24.71","26.50","22.92","35.62","0.00","596.18","7.48","320.84","1006.79","0.52",
"BLOCK 910 (CIANO)","2018-01-29","11:00:00","28.06","29.35","26.22","27.41","0.00","704.38","9.38","324.92","1006.60","0.70",
"BLOCK 910 (CIANO)","2018-01-29","12:00:00","30.27","31.39","29.04","23.93","0.00","747.98","9.15","311.46","1005.97","0.78",
"BLOCK 910 (CIANO)","2018-01-29","13:00:00","31.08","31.63","30.53","27.62","0.00","721.33","9.82","269.13","1005.19","0.78",
"BLOCK 910 (CIANO)","2018-01-29","14:00:00","30.96","31.22","30.63","34.45","0.00","632.07","10.79","265.22","1004.51","0.71",
"BLOCK 910 (CIANO)","2018-01-29","15:00:00","30.34","31.17","29.32","38.45","0.00","488.08","10.17","266.21","1004.04","0.59",
"BLOCK 910 (CIANO)","2018-01-29","16:00:00","28.45","29.46","27.16","41.11","0.00","300.13","9.15","258.23","1003.66","0.44",
"BLOCK 910 (CIANO)","2018-01-29","17:00:00","25.00","27.14","22.63","44.15","0.00","103.43","9.46","253.66","1003.36","0.30",
"BLOCK 910 (CIANO)","2018-01-29","18:00:00","20.88","22.65","19.55","51.41","0.00","2.12","6.51","257.07","1003.42","0.15",
"BLOCK 910 (CIANO)","2018-01-29","19:00:00","18.14","19.64","15.50","59.01","0.00","0.00","2.50","307.68","1003.79","0.05",
"BLOCK 910 (CIANO)","2018-01-29","20:00:00","15.96","17.03","15.28","66.23","0.00","0.00","1.79","16.43","1004.01","0.05",
"BLOCK 910 (CIANO)","2018-01-29","21:00:00","15.19","16.53","13.85","65.98","0.00","0.00","1.20","220.71","1004.04","0.04",
"BLOCK 910 (CIANO)","2018-01-29","22:00:00","14.47","15.72","13.17","67.73","0.00","0.00","4.38","151.76","1004.59","0.08",
"BLOCK 910 (CIANO)","2018-01-29","23:00:00","14.50","16.17","13.30","65.52","0.00","0.00","2.63","214.85","1004.51","0.06",
"BLOCK 910 (CIANO)","2018-01-30","00:00:00","12.64","15.97","11.71","73.21","0.00","0.00","3.42","101.19","1004.26","0.03",
"BLOCK 910 (CIANO)","2018-01-30","01:00:00","12.58","13.83","12.03","71.03","0.00","0.00","2.11","112.42","1004.11","0.02",
"BLOCK 910 (CIANO)","2018-01-30","02:00:00","12.54","13.14","11.74","69.73","0.00","0.00","2.39","310.52","1003.83","0.02",
"BLOCK 910 (CIANO)","2018-01-30","03:00:00","10.68","11.71","10.14","78.21","0.00","0.00","2.25","50.87","1003.77","0.01",
"BLOCK 910 (CIANO)","2018-01-30","04:00:00","11.46","12.68","10.44","71.31","0.00","0.00","2.58","32.50","1003.84","0.02",
"BLOCK 910 (CIANO)","2018-01-30","05:00:00","11.00","12.08","10.48","70.66","0.00","0.00","4.10","45.48","1003.84","0.04",
"BLOCK 910 (CIANO)","2018-01-30","06:00:00","11.97","12.20","11.55","60.21","0.00","0.01","3.71","20.92","1004.30","0.04",
"BLOCK 910 (CIANO)","2018-01-30","07:00:00","11.71","13.41","10.31","63.37","0.00","41.68","3.95","15.06","1004.81","0.06",
"BLOCK 910 (CIANO)","2018-01-30","08:00:00","16.21","18.51","13.41","53.78","0.00","239.53","5.89","6.21","1005.34","0.19",
"BLOCK 910 (CIANO)","2018-01-30","09:00:00","21.23","23.45","18.51","43.66","0.00","442.22","5.83","346.27","1006.07","0.36",
"BLOCK 910 (CIANO)","2018-01-30","10:00:00","25.02","26.35","23.35","34.41","0.00","605.13","6.06","328.35","1006.35","0.52",
"BLOCK 910 (CIANO)","2018-01-30","11:00:00","27.41","28.66","26.23","29.98","0.00","712.88","6.48","322.55","1005.97","0.63",
"BLOCK 910 (CIANO)","2018-01-30","12:00:00","29.08","29.70","28.30","25.16","0.00","755.80","6.99","299.27","1005.04","0.72",
"BLOCK 910 (CIANO)","2018-01-30","13:00:00","29.87","30.58","29.29","25.24","0.00","720.63","7.91","273.29","1004.03","0.73",
"BLOCK 910 (CIANO)","2018-01-30","14:00:00","30.66","31.07","30.27","27.23","0.00","638.30","8.34","271.26","1003.18","0.70",
"BLOCK 910 (CIANO)","2018-01-30","15:00:00","30.38","30.87","29.78","31.01","0.00","503.57","9.33","267.84","1002.63","0.63",
"BLOCK 910 (CIANO)","2018-01-30","16:00:00","28.02","30.10","26.09","38.25","0.00","298.55","10.05","260.25","1002.44","0.47",
"BLOCK 910 (CIANO)","2018-01-30","17:00:00","24.20","26.12","22.88","43.66","0.00","70.26","6.14","254.54","1002.46","0.22",
"BLOCK 910 (CIANO)","2018-01-30","18:00:00","21.63","22.90","20.72","47.29","0.00","3.85","5.11","247.71","1002.81","0.13",
"BLOCK 910 (CIANO)","2018-01-30","19:00:00","19.75","20.71","18.81","49.52","0.00","0.00","4.15","269.98","1003.16","0.11",
"BLOCK 910 (CIANO)","2018-01-30","20:00:00","17.76","18.83","16.36","53.97","0.00","0.00","2.13","317.15","1003.11","0.08",
"BLOCK 910 (CIANO)","2018-01-30","21:00:00","15.16","17.18","13.85","64.22","0.00","0.00","1.96","104.30","1003.23","0.06",
"BLOCK 910 (CIANO)","2018-01-30","22:00:00","13.92","14.73","12.60","67.68","0.00","0.00","2.23","138.91","1003.48","0.05",
"BLOCK 910 (CIANO)","2018-01-30","23:00:00","12.84","13.43","12.04","72.19","0.00","0.00","2.22","149.43","1003.53","0.05",
"BLOCK 910 (CIANO)","2018-01-31","00:00:00","12.51","13.29","11.19","70.44","0.00","0.00","1.80","181.22","1003.26","0.01",
"BLOCK 910 (CIANO)","2018-01-31","01:00:00","10.42","11.60","9.27","84.38","0.00","0.00","3.57","145.68","1003.11","0.01",
"BLOCK 910 (CIANO)","2018-01-31","02:00:00","10.30","11.07","9.22","87.23","0.00","0.00","3.69","140.70","1002.74","0.01",
"BLOCK 910 (CIANO)","2018-01-31","03:00:00","9.50","10.07","8.73","88.57","0.00","0.00","1.47","87.78","1002.28","0",
"BLOCK 910 (CIANO)","2018-01-31","04:00:00","8.96","9.27","8.47","90.10","0.00","0.00","2.08","24.05","1002.17","0",
"BLOCK 910 (CIANO)","2018-01-31","05:00:00","8.92","9.26","8.65","85.28","0.00","0.00","2.53","66.90","1002.39","0.00",
"BLOCK 910 (CIANO)","2018-01-31","06:00:00","9.72","10.64","8.89","78.24","0.00","0.01","5.00","146.89","1003.09","0.02",
"BLOCK 910 (CIANO)","2018-01-31","07:00:00","9.81","12.62","8.59","77.17","0.00","57.20","4.96","129.85","1003.59","0.04",
"BLOCK 910 (CIANO)","2018-01-31","08:00:00","14.65","16.30","12.61","67.78","0.00","240.28","7.66","132.49","1004.27","0.15",
"BLOCK 910 (CIANO)","2018-01-31","09:00:00","17.90","19.50","16.02","61.03","0.00","443.78","9.13","149.06","1005.34","0.27",
"BLOCK 910 (CIANO)","2018-01-31","10:00:00","20.56","22.11","19.10","60.99","0.00","613.98","11.91","137.86","1005.77","0.36",
"BLOCK 910 (CIANO)","2018-01-31","11:00:00","22.67","23.66","21.80","56.18","0.00","701.27","10.66","140.53","1005.49","0.45",
"BLOCK 910 (CIANO)","2018-01-31","12:00:00","24.49","25.49","23.19","49.49","0.00","737.05","8.55","169.04","1004.45","0.53",
"BLOCK 910 (CIANO)","2018-01-31","13:00:00","25.67","26.34","25.08","48.47","0.00","720.27","8.76","186.16","1003.48","0.54",
"BLOCK 910 (CIANO)","2018-01-31","14:00:00","26.18","26.74","25.76","45.37","0.00","580.27","9.01","203.57","1003.04","0.51",
"BLOCK 910 (CIANO)","2018-01-31","15:00:00","25.93","26.48","25.47","45.97","0.00","443.27","9.48","193.17","1002.77","0.45",
"BLOCK 910 (CIANO)","2018-01-31","16:00:00","25.28","26.30","23.86","37.64","0.00","306.22","8.73","196.30","1002.71","0.41",
"BLOCK 910 (CIANO)","2018-01-31","17:00:00","22.36","23.87","21.00","55.10","0.00","88.17","5.32","195.68","1002.88","0.16",
"BLOCK 910 (CIANO)","2018-01-31","18:00:00","18.03","21.01","16.00","75.07","0.00","3.84","4.60","147.88","1003.36","0.04",
"BLOCK 910 (CIANO)","2018-01-31","19:00:00","15.23","16.02","14.69","85.37","0.00","0.00","2.85","135.34","1003.95","0.01",
"BLOCK 910 (CIANO)","2018-01-31","20:00:00","14.28","15.00","13.51","86.20","0.00","0.00","3.01","141.08","1004.30","0.03",
"BLOCK 910 (CIANO)","2018-01-31","21:00:00","13.78","14.59","13.28","85.13","0.00","0.00","4.03","128.17","1004.32","0.04",
"BLOCK 910 (CIANO)","2018-01-31","22:00:00","14.91","15.14","14.61","80.44","0.00","0.00","4.76","111.18","1004.55","0.05",
"BLOCK 910 (CIANO)","2018-01-31","23:00:00","14.05","15.14","13.06","78.56","0.00","0.00","4.12","130.22","1004.59","0.05",
"BLOCK 910 (CIANO)","2018-02-01","00:00:00","13.28","13.50","12.82","81.06","0.00","0.00","2.79","124.84","1004.64","0.01",
"BLOCK 910 (CIANO)","2018-02-01","01:00:00","13.27","13.87","12.74","80.44","0.00","0.00","1.83","130.10","1004.59","0.00",
"BLOCK 910 (CIANO)","2018-02-01","02:00:00","13.74","14.10","13.45","78.04","0.00","0.00","1.72","97.14","1004.61","0.00",
"BLOCK 910 (CIANO)","2018-02-01","03:00:00","13.96","14.29","13.70","73.43","0.00","0.00","2.94","30.51","1004.56","0.03",
"BLOCK 910 (CIANO)","2018-02-01","04:00:00","14.80","15.66","14.13","67.91","0.00","0.00","1.81","44.61","1004.52","0.02",
"BLOCK 910 (CIANO)","2018-02-01","05:00:00","15.10","15.40","14.91","66.93","0.00","0.00","2.17","25.81","1004.69","0.03",
"BLOCK 910 (CIANO)","2018-02-01","06:00:00","14.92","15.51","14.63","70.47","0.00","0.00","2.56","27.71","1005.15","0.03",
"BLOCK 910 (CIANO)","2018-02-01","07:00:00","15.62","16.14","15.11","64.62","0.00","6.88","4.12","15.71","1005.66","0.05",
"BLOCK 910 (CIANO)","2018-02-01","08:00:00","16.68","17.48","16.08","64.82","0.00","80.44","5.42","13.22","1006.53","0.10",
"BLOCK 910 (CIANO)","2018-02-01","09:00:00","18.68","19.43","17.47","62.24","0.00","160.22","5.02","11.74","1007.19","0.15",
"BLOCK 910 (CIANO)","2018-02-01","10:00:00","20.94","22.38","19.39","54.09","0.00","241.10","2.62","2.70","1007.81","0.18",
"BLOCK 910 (CIANO)","2018-02-01","11:00:00","21.36","22.23","21.10","65.30","0.00","218.83","5.29","259.80","1007.87","0.18",
"BLOCK 910 (CIANO)","2018-02-01","12:00:00","22.18","22.66","21.56","64.33","0.00","284.37","5.54","259.29","1007.25","0.22",
"BLOCK 910 (CIANO)","2018-02-01","13:00:00","22.66","23.23","22.29","61.80","0.00","284.40","4.99","282.14","1006.39","0.23",
"BLOCK 910 (CIANO)","2018-02-01","14:00:00","23.53","23.98","23.05","53.63","0.00","307.58","6.21","302.21","1005.73","0.29",
"BLOCK 910 (CIANO)","2018-02-01","15:00:00","23.56","23.83","23.34","53.79","0.00","224.43","7.02","302.09","1005.42","0.26",
"BLOCK 910 (CIANO)","2018-02-01","16:00:00","23.20","23.59","22.88","54.73","0.00","121.37","6.41","310.74","1005.43","0.20",
"BLOCK 910 (CIANO)","2018-02-01","17:00:00","22.35","22.92","21.75","64.47","0.00","37.18","5.18","311.67","1005.43","0.10",
"BLOCK 910 (CIANO)","2018-02-01","18:00:00","21.35","21.76","20.92","67.45","0.00","0.49","6.30","305.63","1005.69","0.09",
"BLOCK 910 (CIANO)","2018-02-01","19:00:00","20.08","20.92","19.39","67.44","0.00","0.00","6.36","300.46","1006.13","0.10",
"BLOCK 910 (CIANO)","2018-02-01","20:00:00","18.90","19.40","18.49","69.47","0.00","0.00","4.47","278.41","1006.71","0.09",
"BLOCK 910 (CIANO)","2018-02-01","21:00:00","18.13","18.51","17.58","73.01","0.00","0.00","4.46","266.55","1007.18","0.08",
"BLOCK 910 (CIANO)","2018-02-01","22:00:00","17.58","18.07","16.79","73.53","0.00","0.00","2.63","227.63","1007.50","0.06",
"BLOCK 910 (CIANO)","2018-02-01","23:00:00","15.47","16.81","14.51","83.51","0.00","0.00","3.12","145.82","1007.71","0.04",
"BLOCK 910 (CIANO)","2018-02-02","00:00:00","14.74","14.96","14.49","88.97","0.00","0.00","3.36","42.43","1007.67","0.00",
"BLOCK 910 (CIANO)","2018-02-02","01:00:00","15.01","15.18","14.77","87.53","0.00","0.00","3.37","63.74","1007.54","0.01",
"BLOCK 910 (CIANO)","2018-02-02","02:00:00","15.36","15.99","15.08","84.80","0.00","0.00","2.04","85.90","1007.13","0.00",
"BLOCK 910 (CIANO)","2018-02-02","03:00:00","16.25","16.37","15.99","82.40","0.00","0.00","2.17","45.06","1006.99","0.01",
"BLOCK 910 (CIANO)","2018-02-02","04:00:00","16.74","17.71","16.35","82.03","0.00","0.00","1.29","71.91","1006.98","0",
"BLOCK 910 (CIANO)","2018-02-02","05:00:00","17.16","17.81","16.79","79.15","0.00","0.00","1.79","6.78","1007.24","0.01",
"BLOCK 910 (CIANO)","2018-02-02","06:00:00","17.56","17.83","17.43","77.42","0.00","0.00","1.84","267.22","1007.98","0.01",
"BLOCK 910 (CIANO)","2018-02-02","07:00:00","17.31","17.55","17.11","82.94","0.00","4.49","1.01","96.04","1008.52","0",
"BLOCK 910 (CIANO)","2018-02-02","08:00:00","17.95","18.74","17.13","80.19","0.00","41.68","0.96","104.86","1009.03","0",
"BLOCK 910 (CIANO)","2018-02-02","09:00:00","20.35","22.49","18.63","72.66","0.00","243.70","2.22","114.86","1009.58","0.15",
"BLOCK 910 (CIANO)","2018-02-02","10:00:00","23.76","25.11","22.37","65.18","0.00","498.65","7.08","68.20","1009.96","0.34",
"BLOCK 910 (CIANO)","2018-02-02","11:00:00","25.47","26.15","24.88","58.16","0.00","551.63","7.70","53.85","1009.67","0.42",
"BLOCK 910 (CIANO)","2018-02-02","12:00:00","26.71","27.27","26.09","53.81","0.00","652.25","6.08","30.63","1008.94","0.49",
"BLOCK 910 (CIANO)","2018-02-02","13:00:00","27.13","27.88","26.36","51.89","0.00","650.85","9.75","356.33","1007.78","0.53",
"BLOCK 910 (CIANO)","2018-02-02","14:00:00","27.71","28.23","27.29","48.82","0.00","640.32","9.96","345.77","1007.22","0.55",
"BLOCK 910 (CIANO)","2018-02-02","15:00:00","28.14","28.53","27.59","47.57","0.00","480.38","10.08","326.90","1006.68","0.50",
"BLOCK 910 (CIANO)","2018-02-02","16:00:00","27.65","28.31","27.20","51.42","0.00","296.87","10.38","327.28","1006.18","0.39",
"BLOCK 910 (CIANO)","2018-02-02","17:00:00","26.23","27.36","24.57","52.71","0.00","103.01","9.05","340.06","1005.89","0.27",
"BLOCK 910 (CIANO)","2018-02-02","18:00:00","23.78","24.58","23.04","57.10","0.00","1.36","5.18","329.92","1006.25","0.12",
"BLOCK 910 (CIANO)","2018-02-02","19:00:00","21.08","23.05","20.14","75.34","0.00","0.00","6.76","277.93","1006.79","0.08",
"BLOCK 910 (CIANO)","2018-02-02","20:00:00","19.63","20.19","19.20","84.70","0.00","0.00","7.71","309.26","1006.82","0.07",
"BLOCK 910 (CIANO)","2018-02-02","21:00:00","19.22","19.74","18.80","84.73","0.00","0.00","9.75","330.41","1006.47","0.07",
"BLOCK 910 (CIANO)","2018-02-02","22:00:00","18.19","18.99","17.66","87.65","0.00","0.00","4.50","285.30","1006.70","0.04",
"BLOCK 910 (CIANO)","2018-02-02","23:00:00","17.40","17.68","16.63","89.42","0.00","0.00","4.56","287.15","1006.68","0.03",
"BLOCK 910 (CIANO)","2018-02-03","00:00:00","16.49","16.77","16.22","91.28","0.00","0.00","5.07","269.93","1006.36","0.01",
"BLOCK 910 (CIANO)","2018-02-03","01:00:00","15.87","16.22","15.64","92.78","0.00","0.00","5.38","278.05","1006.41","0.01",
"BLOCK 910 (CIANO)","2018-02-03","02:00:00","15.66","15.91","15.08","92.67","0.00","0.00","5.25","296.55","1006.15","0.01",
"BLOCK 910 (CIANO)","2018-02-03","03:00:00","15.43","15.84","15.03","92.90","0.00","0.00","5.50","314.48","1005.73","0.01",
"BLOCK 910 (CIANO)","2018-02-03","04:00:00","15.93","16.30","15.42","87.98","0.00","0.00","7.55","323.05","1005.23","0.03",
"BLOCK 910 (CIANO)","2018-02-03","05:00:00","15.83","16.38","15.47","84.98","0.00","0.00","7.37","341.43","1005.00","0.04",
"BLOCK 910 (CIANO)","2018-02-03","06:00:00","15.28","15.82","13.51","83.92","0.00","0.02","3.89","332.78","1005.32","0.01",
"BLOCK 910 (CIANO)","2018-02-03","07:00:00","13.76","15.27","13.11","90.77","0.00","51.66","2.16","158.69","1005.85","0.00",
"BLOCK 910 (CIANO)","2018-02-03","08:00:00","18.41","20.00","15.27","75.89","0.00","238.90","0.95","62.85","1006.45","0.12",
"BLOCK 910 (CIANO)","2018-02-03","09:00:00","20.73","22.53","19.82","70.10","0.00","433.50","3.87","340.95","1007.09","0.26",
"BLOCK 910 (CIANO)","2018-02-03","10:00:00","23.48","24.61","22.45","59.09","0.00","590.38","6.26","309.98","1007.58","0.40",
"BLOCK 910 (CIANO)","2018-02-03","11:00:00","25.22","26.04","24.17","54.72","0.00","699.00","8.05","309.94","1007.27","0.50",
"BLOCK 910 (CIANO)","2018-02-03","12:00:00","26.41","27.14","25.63","52.43","0.00","741.93","8.98","286.27","1006.46","0.55",
"BLOCK 910 (CIANO)","2018-02-03","13:00:00","27.35","28.03","26.62","51.35","0.00","689.90","9.53","264.81","1005.29","0.55",
"BLOCK 910 (CIANO)","2018-02-03","14:00:00","28.08","28.57","27.74","50.94","0.00","643.20","11.82","249.27","1004.57","0.56",
"BLOCK 910 (CIANO)","2018-02-03","15:00:00","27.41","28.44","26.41","56.22","0.00","443.80","12.43","244.38","1004.01","0.44",
"BLOCK 910 (CIANO)","2018-02-03","16:00:00","26.11","26.61","25.51","58.00","0.00","308.02","11.61","252.12","1003.61","0.35",
"BLOCK 910 (CIANO)","2018-02-03","17:00:00","24.10","25.52","22.49","61.79","0.00","114.94","8.26","258.81","1003.58","0.20",
"BLOCK 910 (CIANO)","2018-02-03","18:00:00","21.08","22.48","20.36","70.65","0.00","3.45","4.04","276.37","1003.85","0.05",
"BLOCK 910 (CIANO)","2018-02-03","19:00:00","18.59","20.36","17.37","79.16","0.00","0.00","2.37","169.75","1004.37","0.02",
"BLOCK 910 (CIANO)","2018-02-03","20:00:00","16.56","17.44","15.60","87.53","0.00","0.00","5.22","152.71","1004.61","0.04",
"BLOCK 910 (CIANO)","2018-02-03","21:00:00","15.31","15.76","14.95","91.10","0.00","0.00","4.24","136.00","1004.66","0.03",
"BLOCK 910 (CIANO)","2018-02-03","22:00:00","15.09","15.52","14.56","91.25","0.00","0.00","4.11","146.72","1004.84","0.03",
"BLOCK 910 (CIANO)","2018-02-03","23:00:00","14.78","15.38","14.43","90.87","0.00","0.00","6.11","149.78","1005.26","0.03",
"BLOCK 910 (CIANO)","2018-02-04","00:00:00","14.09","14.69","13.45","94.07","0.00","0.00","4.04","137.35","1005.11","0",
"BLOCK 910 (CIANO)","2018-02-04","01:00:00","13.79","14.03","13.61","94.95","0.00","0.00","5.35","139.75","1004.62","0",
"BLOCK 910 (CIANO)","2018-02-04","02:00:00","13.78","14.15","13.47","95.38","0.00","0.00","3.01","135.44","1004.26","0",
"BLOCK 910 (CIANO)","2018-02-04","03:00:00","13.20","14.21","12.62","95.43","0.00","0.00","3.02","134.93","1004.56","0",
"BLOCK 910 (CIANO)","2018-02-04","04:00:00","13.01","13.45","12.60","96.45","0.00","0.00","2.49","125.32","1004.48","0",
"BLOCK 910 (CIANO)","2018-02-04","05:00:00","12.63","13.04","12.34","96.48","0.00","0.00","4.92","51.13","1004.56","0",
"BLOCK 910 (CIANO)","2018-02-04","06:00:00","13.12","13.65","12.12","96.15","0.00","0.03","4.94","102.36","1004.81","0",
"BLOCK 910 (CIANO)","2018-02-04","07:00:00","13.41","14.98","12.87","94.70","0.00","58.51","2.89","20.88","1005.23","0.00",
"BLOCK 910 (CIANO)","2018-02-04","08:00:00","16.98","18.83","15.00","84.68","0.00","242.90","3.57","5.94","1005.89","0.11",
"BLOCK 910 (CIANO)","2018-02-04","09:00:00","20.19","21.99","18.38","74.66","0.00","438.28","5.30","2.91","1006.54","0.25",
"BLOCK 910 (CIANO)","2018-02-04","10:00:00","23.77","25.54","21.91","59.62","0.00","600.17","2.73","16.36","1006.59","0.40",
"BLOCK 910 (CIANO)","2018-02-04","11:00:00","25.17","25.87","24.74","56.37","0.00","705.53","5.56","166.63","1006.18","0.49",
"BLOCK 910 (CIANO)","2018-02-04","12:00:00","26.24","26.99","25.22","55.61","0.00","749.40","5.88","216.67","1005.37","0.53",
"BLOCK 910 (CIANO)","2018-02-04","13:00:00","26.89","27.76","26.24","53.54","0.00","729.43","8.03","248.04","1004.17","0.54",
"BLOCK 910 (CIANO)","2018-02-04","14:00:00","28.03","28.57","27.44","49.53","0.00","643.38","9.15","242.38","1003.42","0.55",
"BLOCK 910 (CIANO)","2018-02-04","15:00:00","28.41","28.98","28.00","49.36","0.00","498.28","10.36","236.16","1003.03","0.50",
"BLOCK 910 (CIANO)","2018-02-04","16:00:00","27.29","28.26","26.39","56.82","0.00","311.87","10.30","237.13","1002.97","0.36",
"BLOCK 910 (CIANO)","2018-02-04","17:00:00","25.43","26.50","23.81","66.03","0.00","116.82","7.79","240.25","1003.01","0.19",
"BLOCK 910 (CIANO)","2018-02-04","18:00:00","22.41","23.82","21.45","72.50","0.00","2.77","4.64","254.84","1003.34","0.06",
"BLOCK 910 (CIANO)","2018-02-04","19:00:00","20.78","21.46","20.17","72.46","0.00","0.00","4.00","243.32","1004.01","0.06",
"BLOCK 910 (CIANO)","2018-02-04","20:00:00","18.74","20.16","16.57","76.90","0.00","0.00","1.44","331.27","1004.36","0.04",
"BLOCK 910 (CIANO)","2018-02-04","21:00:00","16.48","16.80","16.10","85.38","0.00","0.00","2.60","141.12","1004.66","0.03",
"BLOCK 910 (CIANO)","2018-02-04","22:00:00","15.75","16.30","15.30","88.18","0.00","0.00","4.61","151.34","1004.59","0.04",
"BLOCK 910 (CIANO)","2018-02-04","23:00:00","14.91","15.40","14.49","91.40","0.00","0.00","5.36","145.03","1004.28","0.03",
"BLOCK 910 (CIANO)","2018-02-05","00:00:00","15.18","15.49","14.51","91.70","0.00","0.00","6.00","153.44","1003.91","0.01",
"BLOCK 910 (CIANO)","2018-02-05","01:00:00","14.91","15.82","14.19","92.23","0.00","0.00","5.58","155.89","1003.58","0.01",
"BLOCK 910 (CIANO)","2018-02-05","02:00:00","14.92","15.93","14.34","91.88","0.00","0.00","1.04","255.26","1003.25","0",
"BLOCK 910 (CIANO)","2018-02-05","03:00:00","13.08","14.38","12.47","94.67","0.00","0.00","1.10","63.17","1002.95","0",
"BLOCK 910 (CIANO)","2018-02-05","04:00:00","12.70","13.69","11.90","96.50","0.00","0.00","1.72","65.92","1002.74","0",
"BLOCK 910 (CIANO)","2018-02-05","05:00:00","12.54","13.11","12.09","96.32","0.00","0.00","2.43","51.77","1002.50","0",
"BLOCK 910 (CIANO)","2018-02-05","06:00:00","11.93","12.58","11.50","95.90","0.00","0.05","2.39","115.27","1002.81","0",
"BLOCK 910 (CIANO)","2018-02-05","07:00:00","12.91","14.63","12.16","93.92","0.00","58.26","2.27","2.35","1003.42","0.00",
"BLOCK 910 (CIANO)","2018-02-05","08:00:00","17.54","19.30","14.65","81.02","0.00","246.73","2.11","29.31","1004.15","0.12",
"BLOCK 910 (CIANO)","2018-02-05","09:00:00","20.45","21.48","19.30","74.21","0.00","407.03","3.12","343.39","1004.85","0.24",
"BLOCK 910 (CIANO)","2018-02-05","10:00:00","23.50","24.82","21.25","64.11","0.00","565.95","2.08","69.14","1004.90","0.37",
"BLOCK 910 (CIANO)","2018-02-05","11:00:00","25.35","26.26","24.49","57.38","0.00","614.77","2.22","200.52","1004.36","0.43",
"BLOCK 910 (CIANO)","2018-02-05","12:00:00","26.24","26.95","25.65","49.73","0.00","749.17","5.30","256.08","1003.69","0.55",
"BLOCK 910 (CIANO)","2018-02-05","13:00:00","27.45","28.25","26.82","45.85","0.00","737.25","7.00","240.38","1002.63","0.59",
"BLOCK 910 (CIANO)","2018-02-05","14:00:00","28.30","29.27","27.70","43.38","0.00","616.75","9.56","237.14","1002.03","0.58",
"BLOCK 910 (CIANO)","2018-02-05","15:00:00","27.82","29.08","26.68","47.24","0.00","461.88","10.90","233.16","1001.86","0.49",
"BLOCK 910 (CIANO)","2018-02-05","16:00:00","26.43","27.18","25.20","51.71","0.00","300.05","10.20","240.25","1001.82","0.37",
"BLOCK 910 (CIANO)","2018-02-05","17:00:00","23.39","25.22","22.07","57.62","0.00","59.54","6.23","233.02","1002.00","0.16",
"BLOCK 910 (CIANO)","2018-02-05","18:00:00","20.85","22.05","19.89","60.17","0.00","2.04","4.07","198.51","1002.56","0.07",
"BLOCK 910 (CIANO)","2018-02-05","19:00:00","17.70","20.08","16.32","74.10","0.00","0.00","2.20","130.60","1002.95","0.02",
"BLOCK 910 (CIANO)","2018-02-05","20:00:00","16.08","16.44","15.76","81.06","0.00","0.00","4.14","137.30","1003.08","0.05",
"BLOCK 910 (CIANO)","2018-02-05","21:00:00","15.49","15.89","15.20","86.72","0.00","0.00","6.10","133.63","1003.50","0.04",
"BLOCK 910 (CIANO)","2018-02-05","22:00:00","15.40","15.62","15.14","89.60","0.00","0.00","6.40","130.49","1003.58","0.04",
"BLOCK 910 (CIANO)","2018-02-05","23:00:00","15.60","15.88","15.39","87.35","0.00","0.00","5.23","144.90","1003.57","0.04",
"BLOCK 910 (CIANO)","2018-02-06","00:00:00","15.58","16.67","14.38","85.09","0.00","0.00","3.90","201.92","1003.60","0.02",
