Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 910 (CIANO)","2021-02-24","18:00:00","21.17","22.18","19.93","54.89","0.00","8.01","4.25","253.98","1002.93","0.09",
"BLOCK 910 (CIANO)","2021-02-24","19:00:00","18.77","20.01","17.35","61.60","0.00","0.00","1.59","290.99","1002.99","0.02",
"BLOCK 910 (CIANO)","2021-02-24","20:00:00","17.97","18.58","17.28","64.71","0.00","0.00","2.84","315.22","1003.29","0.08",
"BLOCK 910 (CIANO)","2021-02-24","21:00:00","17.98","18.41","17.70","57.76","0.00","0.00","3.45","324.24","1003.53","0.10",
"BLOCK 910 (CIANO)","2021-02-24","22:00:00","17.07","18.17","16.30","52.79","0.00","0.00","3.40","323.18","1003.52","0.11",
"BLOCK 910 (CIANO)","2021-02-24","23:00:00","15.48","16.55","14.69","53.91","0.00","0.00","2.81","318.51","1003.32","0.09",
"BLOCK 910 (CIANO)","2021-02-25","00:00:00","11.94","15.00","9.82","71.83","0.00","0.00","2.39","147.84","1003.17","0.02",
"BLOCK 910 (CIANO)","2021-02-25","01:00:00","10.28","11.33","9.48","82.46","0.00","0.00","0.84","47.39","1002.56","0",
"BLOCK 910 (CIANO)","2021-02-25","02:00:00","10.26","12.17","9.50","81.01","0.00","0.00","1.50","88.26","1002.01","0",
"BLOCK 910 (CIANO)","2021-02-25","03:00:00","11.77","12.46","11.24","68.97","0.00","0.00","2.21","268.05","1002.00","0.02",
"BLOCK 910 (CIANO)","2021-02-25","04:00:00","11.52","12.63","9.92","73.24","0.00","0.00","1.89","341.84","1002.33","0.01",
"BLOCK 910 (CIANO)","2021-02-25","05:00:00","11.48","12.70","10.16","74.02","0.00","0.00","3.00","315.66","1002.70","0.02",
"BLOCK 910 (CIANO)","2021-02-25","06:00:00","14.38","16.07","12.12","52.35","0.00","0.92","4.50","317.15","1002.91","0.08",
"BLOCK 910 (CIANO)","2021-02-25","07:00:00","14.25","16.93","12.11","58.29","0.00","116.73","6.96","337.77","1003.31","0.13",
"BLOCK 910 (CIANO)","2021-02-25","08:00:00","18.40","20.80","16.41","50.17","0.00","248.35","4.49","343.16","1004.08","0.21",
"BLOCK 910 (CIANO)","2021-02-25","09:00:00","22.69","24.42","20.70","40.75","0.00","519.52","5.57","7.19","1005.03","0.42",
"BLOCK 910 (CIANO)","2021-02-25","10:00:00","26.24","28.02","24.29","29.11","0.00","684.95","6.69","350.38","1005.29","0.61",
"BLOCK 910 (CIANO)","2021-02-25","11:00:00","28.26","29.22","27.47","26.23","0.00","798.13","8.89","297.38","1005.50","0.74",
"BLOCK 910 (CIANO)","2021-02-25","12:00:00","28.83","29.86","27.92","26.01","0.00","843.17","9.45","286.87","1005.08","0.79",
"BLOCK 910 (CIANO)","2021-02-25","13:00:00","30.02","30.76","29.12","21.35","0.00","816.92","9.37","267.45","1004.27","0.83",
"BLOCK 910 (CIANO)","2021-02-25","14:00:00","30.39","31.19","29.23","23.00","0.00","726.92","11.29","253.80","1003.65","0.82",
"BLOCK 910 (CIANO)","2021-02-25","15:00:00","29.14","29.65","28.35","28.29","0.00","570.32","10.72","254.23","1002.89","0.68",
"BLOCK 910 (CIANO)","2021-02-25","16:00:00","27.28","28.62","25.68","35.03","0.00","369.45","10.80","253.90","1002.52","0.52",
"BLOCK 910 (CIANO)","2021-02-25","17:00:00","24.09","25.72","22.30","40.48","0.00","159.18","9.04","258.86","1002.35","0.33",
"BLOCK 910 (CIANO)","2021-02-25","18:00:00","19.96","22.32","17.87","49.67","0.00","12.14","5.62","274.52","1001.90","0.13",
"BLOCK 910 (CIANO)","2021-02-25","19:00:00","16.80","17.87","15.94","60.80","0.00","0.00","4.53","278.15","1001.52","0.08",
"BLOCK 910 (CIANO)","2021-02-25","20:00:00","15.18","15.94","14.49","71.04","0.00","0.00","4.69","304.90","1001.81","0.08",
"BLOCK 910 (CIANO)","2021-02-25","21:00:00","14.08","14.53","13.54","77.29","0.00","0.00","4.24","296.82","1001.98","0.06",
"BLOCK 910 (CIANO)","2021-02-25","22:00:00","12.90","13.61","10.99","80.45","0.00","0.00","1.55","304.98","1002.14","0.03",
"BLOCK 910 (CIANO)","2021-02-25","23:00:00","10.81","11.51","9.74","86.20","0.00","0.00","0.44","322.30","1002.41","0.01",
"BLOCK 910 (CIANO)","2021-02-26","00:00:00","11.54","12.73","10.49","85.28","0.00","0.00","2.11","348.86","1001.91","0",
"BLOCK 910 (CIANO)","2021-02-26","01:00:00","11.79","12.56","11.02","81.40","0.00","0.00","2.97","312.95","1001.83","0.01",
"BLOCK 910 (CIANO)","2021-02-26","02:00:00","11.03","11.84","10.57","77.62","0.00","0.00","4.96","290.08","1001.78","0.03",
"BLOCK 910 (CIANO)","2021-02-26","03:00:00","11.95","12.26","11.35","74.17","0.00","0.00","8.07","309.64","1001.19","0.06",
"BLOCK 910 (CIANO)","2021-02-26","04:00:00","11.10","12.15","10.43","76.06","0.00","0.00","6.78","280.05","1001.21","0.05",
"BLOCK 910 (CIANO)","2021-02-26","05:00:00","10.28","10.72","9.95","78.25","0.00","0.00","5.79","277.07","1001.35","0.04",
"BLOCK 910 (CIANO)","2021-02-26","06:00:00","10.35","10.55","10.14","77.01","0.00","0.56","5.23","279.93","1001.71","0.02",
"BLOCK 910 (CIANO)","2021-02-26","07:00:00","10.91","11.59","10.49","74.65","0.00","53.03","5.91","283.19","1002.28","0.05",
"BLOCK 910 (CIANO)","2021-02-26","08:00:00","14.10","16.81","11.58","67.06","0.00","297.88","8.50","296.29","1003.21","0.17",
"BLOCK 910 (CIANO)","2021-02-26","09:00:00","18.57","19.68","16.56","47.59","0.00","450.10","10.26","304.68","1003.79","0.34",
"BLOCK 910 (CIANO)","2021-02-26","10:00:00","20.51","21.77","18.12","40.76","0.00","671.63","9.87","287.20","1004.19","0.47",
"BLOCK 910 (CIANO)","2021-02-26","11:00:00","22.15","23.00","21.44","37.77","0.00","562.02","9.64","288.33","1004.14","0.47",
"BLOCK 910 (CIANO)","2021-02-26","12:00:00","22.39","23.71","21.84","40.10","0.00","416.95","8.37","292.31","1003.56","0.40",
"BLOCK 910 (CIANO)","2021-02-26","13:00:00","23.42","25.34","22.72","33.76","0.00","565.57","8.71","281.28","1002.46","0.51",
"BLOCK 910 (CIANO)","2021-02-26","14:00:00","25.08","26.16","24.29","34.62","0.00","537.60","9.29","265.56","1001.48","0.53",
"BLOCK 910 (CIANO)","2021-02-26","15:00:00","25.27","26.40","24.01","35.96","0.00","456.87","9.98","252.85","1000.95","0.50",
"BLOCK 910 (CIANO)","2021-02-26","16:00:00","21.77","25.10","19.29","45.19","0.00","183.35","9.62","254.46","1000.65","0.30",
"BLOCK 910 (CIANO)","2021-02-26","17:00:00","18.63","19.30","17.85","52.99","0.00","70.60","8.38","259.67","1000.23","0.18",
"BLOCK 910 (CIANO)","2021-02-26","18:00:00","16.71","17.83","16.09","61.32","0.00","4.76","4.00","251.77","1000.11","0.06",
"BLOCK 910 (CIANO)","2021-02-26","19:00:00","15.55","16.12","14.56","66.35","0.00","0.00","3.15","237.82","1000.30","0.04",
"BLOCK 910 (CIANO)","2021-02-26","20:00:00","11.74","14.55","10.21","78.35","0.00","0.00","2.37","131.94","1000.52","0.04",
"BLOCK 910 (CIANO)","2021-02-26","21:00:00","9.87","10.25","9.53","85.50","0.00","0.00","1.41","134.52","1000.80","0.02",
"BLOCK 910 (CIANO)","2021-02-26","22:00:00","9.49","9.80","9.15","87.47","0.00","0.00","2.28","146.41","1000.93","0.02",
"BLOCK 910 (CIANO)","2021-02-26","23:00:00","9.41","10.10","8.87","88.23","0.00","0.00","6.11","154.68","1001.30","0.03",
"BLOCK 910 (CIANO)","2021-02-27","00:00:00","8.97","9.48","8.49","89.65","0.00","0.00","4.28","154.21","1001.18","0.01",
"BLOCK 910 (CIANO)","2021-02-27","01:00:00","9.02","9.27","8.54","89.70","0.00","0.00","3.72","142.69","1000.90","0.00",
"BLOCK 910 (CIANO)","2021-02-27","02:00:00","9.01","9.46","8.56","88.98","0.00","0.00","3.30","147.59","1000.70","0.00",
"BLOCK 910 (CIANO)","2021-02-27","03:00:00","8.29","9.20","7.22","89.43","0.00","0.00","0.89","80.74","1000.46","0",
"BLOCK 910 (CIANO)","2021-02-27","04:00:00","7.02","7.65","6.02","91.17","0.00","0.00","2.02","51.17","1000.35","0",
"BLOCK 910 (CIANO)","2021-02-27","05:00:00","6.47","6.85","5.97","91.00","0.00","0.00","2.13","98.45","1000.42","0",
"BLOCK 910 (CIANO)","2021-02-27","06:00:00","6.99","8.40","5.99","89.83","0.00","0.84","3.41","134.24","1000.49","0",
"BLOCK 910 (CIANO)","2021-02-27","07:00:00","9.88","11.93","7.97","79.55","0.00","83.26","3.42","156.65","1001.17","0.04",
"BLOCK 910 (CIANO)","2021-02-27","08:00:00","12.68","14.94","11.62","76.47","0.00","230.33","2.58","78.53","1001.83","0.10",
"BLOCK 910 (CIANO)","2021-02-27","09:00:00","15.45","16.76","14.49","70.64","0.00","258.25","3.67","56.19","1002.36","0.14",
"BLOCK 910 (CIANO)","2021-02-27","10:00:00","17.86","19.16","16.58","63.16","0.00","364.80","3.18","65.22","1002.73","0.22",
"BLOCK 910 (CIANO)","2021-02-27","11:00:00","20.21","21.25","19.08","53.62","0.00","437.80","2.94","44.07","1002.86","0.29",
"BLOCK 910 (CIANO)","2021-02-27","12:00:00","22.14","23.29","20.72","48.97","0.00","556.85","3.18","139.72","1002.50","0.38",
"BLOCK 910 (CIANO)","2021-02-27","13:00:00","23.27","24.55","22.51","45.62","0.00","521.10","5.76","243.36","1002.48","0.41",
"BLOCK 910 (CIANO)","2021-02-27","14:00:00","22.67","23.23","22.17","49.77","0.00","259.78","5.81","255.10","1001.99","0.27",
"BLOCK 910 (CIANO)","2021-02-27","15:00:00","22.52","23.87","21.34","48.68","0.00","254.98","6.78","278.57","1001.64","0.28",
"BLOCK 910 (CIANO)","2021-02-27","16:00:00","22.06","23.17","21.42","47.94","0.00","171.60","2.82","20.28","1001.25","0.16",
"BLOCK 910 (CIANO)","2021-02-27","17:00:00","21.12","21.76","20.46","50.68","0.00","59.77","2.62","289.76","1001.23","0.09",
"BLOCK 910 (CIANO)","2021-02-27","18:00:00","19.45","20.49","18.50","59.77","0.00","3.18","0.72","337.19","1001.09","0",
"BLOCK 910 (CIANO)","2021-02-27","19:00:00","17.92","18.53","17.21","67.32","0.00","0.00","3.50","234.83","1001.53","0.05",
"BLOCK 910 (CIANO)","2021-02-27","20:00:00","16.84","17.38","16.33","69.63","0.00","0.00","0.46","232.42","1001.83","0.02",
"BLOCK 910 (CIANO)","2021-02-27","21:00:00","15.98","16.71","15.42","72.15","0.00","0.00","0.57","14.03","1002.37","0.02",
"BLOCK 910 (CIANO)","2021-02-27","22:00:00","14.91","15.56","14.57","76.94","0.00","0.00","1.69","96.36","1002.47","0.04",
"BLOCK 910 (CIANO)","2021-02-27","23:00:00","15.20","15.81","14.55","73.31","0.00","0.00","1.65","62.52","1002.30","0.04",
"BLOCK 910 (CIANO)","2021-02-28","00:00:00","15.41","15.96","14.96","69.06","0.00","0.00","0.70","132.82","1002.08","0",
"BLOCK 910 (CIANO)","2021-02-28","01:00:00","14.81","15.35","14.44","69.27","0.00","0.00","2.00","229.16","1001.83","0.02",
"BLOCK 910 (CIANO)","2021-02-28","02:00:00","14.44","14.96","13.55","71.35","0.00","0.00","1.99","4.21","1001.77","0.02",
"BLOCK 910 (CIANO)","2021-02-28","03:00:00","14.20","14.76","13.39","69.04","0.00","0.00","1.64","337.27","1001.01","0.01",
"BLOCK 910 (CIANO)","2021-02-28","04:00:00","13.95","14.57","12.85","69.80","0.00","0.00","2.08","317.12","1001.71","0.02",
"BLOCK 910 (CIANO)","2021-02-28","05:00:00","13.29","13.65","12.74","75.99","0.00","0.00","3.87","344.21","1001.64","0.03",
"BLOCK 910 (CIANO)","2021-02-28","06:00:00","12.74","12.98","12.48","74.46","0.00","0.57","4.55","317.88","1002.17","0.03",
"BLOCK 910 (CIANO)","2021-02-28","07:00:00","13.14","13.37","12.88","65.13","0.00","37.53","4.04","317.55","1002.69","0.06",
"BLOCK 910 (CIANO)","2021-02-28","08:00:00","14.82","17.03","13.25","63.38","0.00","259.42","6.76","315.38","1003.64","0.17",
"BLOCK 910 (CIANO)","2021-02-28","09:00:00","18.86","20.26","17.01","52.03","0.00","502.98","10.07","311.92","1004.62","0.34",
"BLOCK 910 (CIANO)","2021-02-28","10:00:00","21.30","22.16","19.90","39.16","0.00","680.60","9.71","296.34","1005.40","0.50",
"BLOCK 910 (CIANO)","2021-02-28","11:00:00","22.79","24.60","21.19","36.75","0.00","826.50","9.34","284.63","1005.56","0.59",
"BLOCK 910 (CIANO)","2021-02-28","12:00:00","25.09","26.41","24.04","25.35","0.00","868.50","9.63","285.40","1005.30","0.71",
"BLOCK 910 (CIANO)","2021-02-28","13:00:00","26.31","27.17","25.38","21.46","0.00","835.50","11.58","292.02","1004.70","0.77",
"BLOCK 910 (CIANO)","2021-02-28","14:00:00","26.44","27.37","25.79","25.18","0.00","733.92","13.41","267.47","1004.15","0.73",
"BLOCK 910 (CIANO)","2021-02-28","15:00:00","25.18","26.45","24.54","31.16","0.00","588.57","14.23","264.36","1004.14","0.61",
"BLOCK 910 (CIANO)","2021-02-28","16:00:00","24.49","25.24","23.65","33.15","0.00","400.22","12.41","267.66","1004.16","0.51",
"BLOCK 910 (CIANO)","2021-02-28","17:00:00","22.61","24.09","20.33","40.64","0.00","196.01","9.94","266.67","1004.13","0.34",
"BLOCK 910 (CIANO)","2021-02-28","18:00:00","18.26","20.34","16.42","54.96","0.00","16.34","7.14","257.10","1003.97","0.14",
"BLOCK 910 (CIANO)","2021-02-28","19:00:00","15.38","16.48","14.80","65.63","0.00","0.00","2.93","279.42","1004.33","0.04",
"BLOCK 910 (CIANO)","2021-02-28","20:00:00","14.23","15.08","13.51","68.72","0.00","0.00","2.90","324.21","1005.03","0.06",
"BLOCK 910 (CIANO)","2021-02-28","21:00:00","13.38","13.75","12.93","71.02","0.00","0.00","3.84","289.25","1005.15","0.07",
"BLOCK 910 (CIANO)","2021-02-28","22:00:00","12.49","13.06","12.06","67.01","0.00","0.00","6.18","294.60","1005.69","0.09",
"BLOCK 910 (CIANO)","2021-02-28","23:00:00","12.09","12.50","11.63","59.71","0.00","0.00","9.39","304.31","1005.70","0.13",
"BLOCK 910 (CIANO)","2021-03-01","00:00:00","10.75","11.61","10.20","59.00","0.00","0.00","7.70","294.44","1005.75","0.10",
"BLOCK 910 (CIANO)","2021-03-01","01:00:00","11.49","12.16","10.62","40.62","0.00","0.00","9.86","318.67","1005.30","0.17",
"BLOCK 910 (CIANO)","2021-03-01","02:00:00","10.69","11.61","10.18","35.07","0.00","0.00","10.91","314.06","1005.24","0.19",
"BLOCK 910 (CIANO)","2021-03-01","03:00:00","10.24","11.43","9.37","32.90","0.00","0.00","9.96","313.03","1004.87","0.18",
"BLOCK 910 (CIANO)","2021-03-01","04:00:00","8.98","9.79","8.48","36.74","0.00","0.00","6.68","304.29","1004.80","0.13",
"BLOCK 910 (CIANO)","2021-03-01","05:00:00","8.55","9.34","8.17","34.54","0.00","0.00","6.87","309.43","1004.86","0.13",
"BLOCK 910 (CIANO)","2021-03-01","06:00:00","8.08","8.68","6.77","33.03","0.00","1.11","4.77","296.75","1005.34","0.09",
"BLOCK 910 (CIANO)","2021-03-01","07:00:00","7.55","9.48","6.61","41.51","0.00","93.34","8.85","308.21","1005.58","0.14",
"BLOCK 910 (CIANO)","2021-03-01","08:00:00","12.08","13.57","9.48","35.72","0.00","312.50","10.48","314.23","1006.07","0.26",
"BLOCK 910 (CIANO)","2021-03-01","09:00:00","15.23","17.09","13.37","33.04","0.00","460.57","10.81","315.01","1006.44","0.35",
"BLOCK 910 (CIANO)","2021-03-01","10:00:00","18.85","20.69","17.11","22.85","0.00","706.98","12.45","323.56","1006.42","0.54",
"BLOCK 910 (CIANO)","2021-03-01","11:00:00","21.29","22.26","20.15","23.73","0.00","834.67","13.70","306.55","1006.51","0.63",
"BLOCK 910 (CIANO)","2021-03-01","12:00:00","22.92","24.13","21.76","23.87","0.00","877.83","12.12","292.74","1005.91","0.68",
"BLOCK 910 (CIANO)","2021-03-01","13:00:00","24.55","25.69","23.46","20.89","0.00","893.17","12.85","299.75","1004.63","0.75",
"BLOCK 910 (CIANO)","2021-03-01","14:00:00","26.08","26.61","25.41","19.68","0.00","840.83","11.38","293.39","1003.76","0.77",
"BLOCK 910 (CIANO)","2021-03-01","15:00:00","26.03","26.79","24.95","21.63","0.00","605.93","12.27","276.34","1003.13","0.68",
"BLOCK 910 (CIANO)","2021-03-01","16:00:00","23.54","25.08","22.19","27.98","0.00","386.73","13.37","272.93","1002.87","0.52",
"BLOCK 910 (CIANO)","2021-03-01","17:00:00","20.25","22.24","18.25","37.89","0.00","159.28","11.29","277.54","1002.45","0.32",
"BLOCK 910 (CIANO)","2021-03-01","18:00:00","16.13","18.25","14.63","52.84","0.00","12.71","5.76","274.50","1001.62","0.11",
"BLOCK 910 (CIANO)","2021-03-01","19:00:00","13.49","14.64","12.72","64.47","0.00","0.00","7.42","251.48","1002.19","0.09",
"BLOCK 910 (CIANO)","2021-03-01","20:00:00","12.36","13.46","11.25","74.75","0.00","0.00","3.33","310.70","1002.34","0.05",
"BLOCK 910 (CIANO)","2021-03-01","21:00:00","10.27","11.25","8.91","82.48","0.00","0.00","2.66","24.05","1002.20","0.03",
"BLOCK 910 (CIANO)","2021-03-01","22:00:00","8.20","8.91","7.02","86.05","0.00","0.00","1.50","93.75","1002.05","0.02",
"BLOCK 910 (CIANO)","2021-03-01","23:00:00","7.82","8.57","7.18","88.75","0.00","0.00","2.52","158.55","1001.98","0.02",
"BLOCK 910 (CIANO)","2021-03-02","00:00:00","6.44","7.97","5.68","89.88","0.00","0.00","2.39","147.15","1001.59","0",
"BLOCK 910 (CIANO)","2021-03-02","01:00:00","7.08","8.85","5.67","91.18","0.00","0.00","1.84","173.75","1001.41","0",
"BLOCK 910 (CIANO)","2021-03-02","02:00:00","6.70","7.37","6.13","90.88","0.00","0.00","2.58","162.00","1000.98","0",
"BLOCK 910 (CIANO)","2021-03-02","03:00:00","5.77","6.57","5.25","90.38","0.00","0.00","1.39","144.95","1000.42","0",
"BLOCK 910 (CIANO)","2021-03-02","04:00:00","5.63","6.49","4.27","89.28","0.00","0.00","0.82","150.19","1000.45","0",
"BLOCK 910 (CIANO)","2021-03-02","05:00:00","4.25","5.49","3.78","90.43","0.00","0.00","1.76","20.28","1000.64","0",
"BLOCK 910 (CIANO)","2021-03-02","06:00:00","4.25","5.60","3.30","90.07","0.00","1.81","2.33","34.28","1000.95","0",
"BLOCK 910 (CIANO)","2021-03-02","07:00:00","5.53","9.71","3.53","87.28","0.00","95.15","1.86","45.84","1001.41","0.02",
"BLOCK 910 (CIANO)","2021-03-02","08:00:00","13.16","15.14","9.75","66.59","0.00","330.80","1.76","311.42","1002.66","0.16",
"BLOCK 910 (CIANO)","2021-03-02","09:00:00","16.46","18.18","14.79","61.59","0.00","537.28","4.03","303.93","1003.27","0.29",
"BLOCK 910 (CIANO)","2021-03-02","10:00:00","19.91","21.75","18.19","44.05","0.00","705.92","5.72","316.29","1003.62","0.45",
"BLOCK 910 (CIANO)","2021-03-02","11:00:00","22.72","23.77","21.24","38.40","0.00","812.12","5.21","281.86","1003.61","0.56",
"BLOCK 910 (CIANO)","2021-03-02","12:00:00","24.77","26.59","23.39","36.09","0.00","861.83","6.61","273.02","1003.11","0.64",
"BLOCK 910 (CIANO)","2021-03-02","13:00:00","26.65","27.61","25.84","33.58","0.00","833.50","9.52","249.47","1002.32","0.69",
"BLOCK 910 (CIANO)","2021-03-02","14:00:00","27.72","28.62","26.88","28.53","0.00","745.52","9.84","253.40","1001.75","0.71",
"BLOCK 910 (CIANO)","2021-03-02","15:00:00","27.41","28.54","26.39","31.17","0.00","592.58","11.50","246.05","1001.40","0.64",
"BLOCK 910 (CIANO)","2021-03-02","16:00:00","25.59","26.79","24.79","38.23","0.00","387.17","10.40","246.83","1001.31","0.47",
"BLOCK 910 (CIANO)","2021-03-02","17:00:00","23.67","25.01","21.24","45.67","0.00","168.26","5.77","265.91","1001.32","0.25",
"BLOCK 910 (CIANO)","2021-03-02","18:00:00","20.01","21.55","18.74","48.64","0.00","22.51","3.98","262.37","1001.27","0.10",
"BLOCK 910 (CIANO)","2021-03-02","19:00:00","17.36","18.75","13.85","53.52","0.00","0.00","2.34","231.43","1001.30","0.05",
"BLOCK 910 (CIANO)","2021-03-02","20:00:00","12.52","13.85","11.89","76.11","0.00","0.00","1.87","155.95","1001.63","0.04",
"BLOCK 910 (CIANO)","2021-03-02","21:00:00","11.87","14.01","10.96","79.39","0.00","0.00","1.49","237.40","1001.88","0.03",
"BLOCK 910 (CIANO)","2021-03-02","22:00:00","13.03","14.19","10.58","73.49","0.00","0.00","3.77","233.60","1002.48","0.06",
"BLOCK 910 (CIANO)","2021-03-02","23:00:00","9.68","10.59","8.94","84.22","0.00","0.00","1.76","95.20","1002.51","0.02",
"BLOCK 910 (CIANO)","2021-03-03","00:00:00","8.72","9.34","8.02","87.88","0.00","0.00","2.40","95.40","1002.25","0",
"BLOCK 910 (CIANO)","2021-03-03","01:00:00","8.85","9.24","8.11","88.25","0.00","0.00","1.94","115.54","1002.06","0",
"BLOCK 910 (CIANO)","2021-03-03","02:00:00","10.77","11.47","9.15","80.26","0.00","0.00","1.71","137.44","1001.93","0.00",
"BLOCK 910 (CIANO)","2021-03-03","03:00:00","9.05","10.27","8.05","82.63","0.00","0.00","1.72","43.52","1001.80","0",
"BLOCK 910 (CIANO)","2021-03-03","04:00:00","8.63","9.33","7.79","82.95","0.00","0.00","2.82","73.89","1001.75","0.01",
"BLOCK 910 (CIANO)","2021-03-03","05:00:00","8.81","9.24","8.45","79.16","0.00","0.00","3.55","51.87","1001.64","0.02",
"BLOCK 910 (CIANO)","2021-03-03","06:00:00","8.74","9.07","8.55","78.27","0.00","1.93","1.62","112.88","1002.11","0",
"BLOCK 910 (CIANO)","2021-03-03","07:00:00","9.81","12.64","8.65","77.79","0.00","60.44","3.06","95.02","1002.85","0.03",
"BLOCK 910 (CIANO)","2021-03-03","08:00:00","14.88","17.85","12.61","62.17","0.00","259.85","4.64","52.29","1003.69","0.16",
"BLOCK 910 (CIANO)","2021-03-03","09:00:00","20.91","23.27","17.85","44.63","0.00","512.13","5.13","103.02","1004.46","0.37",
"BLOCK 910 (CIANO)","2021-03-03","10:00:00","23.97","25.62","23.15","38.16","0.00","677.75","9.60","157.10","1004.98","0.55",
"BLOCK 910 (CIANO)","2021-03-03","11:00:00","25.29","26.28","24.19","34.64","0.00","763.73","9.99","175.84","1005.19","0.63",
"BLOCK 910 (CIANO)","2021-03-03","12:00:00","26.76","28.10","25.82","31.30","0.00","830.13","10.09","196.10","1004.79","0.71",
"BLOCK 910 (CIANO)","2021-03-03","13:00:00","26.24","27.00","25.46","26.83","0.00","781.70","11.25","211.52","1004.39","0.71",
"BLOCK 910 (CIANO)","2021-03-03","14:00:00","26.92","28.23","26.00","27.73","0.00","725.82","10.56","210.79","1003.79","0.69",
"BLOCK 910 (CIANO)","2021-03-03","15:00:00","26.51","28.35","25.63","28.20","0.00","468.77","9.28","203.76","1003.83","0.56",
"BLOCK 910 (CIANO)","2021-03-03","16:00:00","25.59","27.08","23.94","37.66","0.00","304.45","8.26","209.03","1004.04","0.41",
"BLOCK 910 (CIANO)","2021-03-03","17:00:00","23.84","24.50","23.10","39.81","0.00","125.25","4.57","214.31","1003.96","0.21",
"BLOCK 910 (CIANO)","2021-03-03","18:00:00","20.93","23.09","19.34","57.62","0.00","6.75","4.23","146.06","1004.03","0.08",
"BLOCK 910 (CIANO)","2021-03-03","19:00:00","18.52","19.34","17.80","63.18","0.00","0.00","2.49","148.51","1004.01","0.04",
"BLOCK 910 (CIANO)","2021-03-03","20:00:00","18.14","18.65","17.50","64.70","0.00","0.00","2.32","153.70","1004.53","0.07",
"BLOCK 910 (CIANO)","2021-03-03","21:00:00","17.50","17.83","17.20","64.69","0.00","0.00","0.66","164.44","1005.11","0.03",
"BLOCK 910 (CIANO)","2021-03-03","22:00:00","17.24","17.63","16.83","71.03","0.00","0.00","3.89","156.71","1005.42","0.08",
"BLOCK 910 (CIANO)","2021-03-03","23:00:00","16.36","17.19","15.43","74.63","0.00","0.00","2.14","139.19","1005.47","0.05",
"BLOCK 910 (CIANO)","2021-03-04","00:00:00","15.73","16.63","14.56","72.31","0.00","0.00","1.54","265.16","1005.76","0.01",
"BLOCK 910 (CIANO)","2021-03-04","01:00:00","15.33","15.87","14.53","74.46","0.00","0.00","3.90","251.40","1006.06","0.04",
"BLOCK 910 (CIANO)","2021-03-04","02:00:00","14.82","15.27","14.36","76.11","0.00","0.00","4.31","248.69","1006.12","0.04",
"BLOCK 910 (CIANO)","2021-03-04","03:00:00","14.76","15.26","14.00","71.95","0.00","0.00","2.38","247.24","1005.87","0.02",
"BLOCK 910 (CIANO)","2021-03-04","04:00:00","14.45","15.16","13.64","73.68","0.00","0.00","4.98","309.27","1005.92","0.05",
"BLOCK 910 (CIANO)","2021-03-04","05:00:00","12.94","13.65","12.54","79.84","0.00","0.00","7.16","316.42","1006.13","0.04",
"BLOCK 910 (CIANO)","2021-03-04","06:00:00","12.31","12.61","11.79","82.83","0.00","2.13","7.45","314.25","1006.30","0.03",
"BLOCK 910 (CIANO)","2021-03-04","07:00:00","13.28","14.94","12.57","76.93","0.00","70.84","7.14","319.06","1006.97","0.06",
"BLOCK 910 (CIANO)","2021-03-04","08:00:00","17.29","19.38","14.92","61.17","0.00","321.88","8.30","322.61","1007.84","0.22",
"BLOCK 910 (CIANO)","2021-03-04","09:00:00","21.35","23.55","19.33","48.15","0.00","549.35","9.88","322.77","1008.56","0.41",
"BLOCK 910 (CIANO)","2021-03-04","10:00:00","24.36","25.88","23.33","38.07","0.00","757.27","12.15","324.41","1008.97","0.60",
"BLOCK 910 (CIANO)","2021-03-04","11:00:00","24.81","26.15","23.58","40.79","0.00","670.08","12.25","306.29","1008.88","0.56",
"BLOCK 910 (CIANO)","2021-03-04","12:00:00","25.52","26.54","24.74","40.39","0.00","789.88","9.56","291.33","1008.42","0.61",
"BLOCK 910 (CIANO)","2021-03-04","13:00:00","26.81","27.75","25.66","33.91","0.00","816.78","9.32","278.33","1007.66","0.68",
"BLOCK 910 (CIANO)","2021-03-04","14:00:00","27.18","28.28","26.25","33.54","0.00","541.95","8.69","281.61","1006.72","0.57",
"BLOCK 910 (CIANO)","2021-03-04","15:00:00","24.57","26.32","23.06","46.07","0.00","348.47","12.67","260.84","1006.15","0.42",
"BLOCK 910 (CIANO)","2021-03-04","16:00:00","22.43","23.35","21.77","50.35","0.00","291.28","12.75","259.92","1005.69","0.34",
"BLOCK 910 (CIANO)","2021-03-04","17:00:00","20.51","22.80","19.64","57.14","0.00","109.74","10.44","269.13","1005.64","0.21",
"BLOCK 910 (CIANO)","2021-03-04","18:00:00","18.39","19.63","17.22","64.52","0.00","8.00","8.03","263.56","1005.76","0.11",
"BLOCK 910 (CIANO)","2021-03-04","19:00:00","16.45","17.21","16.08","73.33","0.00","0.00","4.04","284.01","1005.70","0.04",
"BLOCK 910 (CIANO)","2021-03-04","20:00:00","16.02","16.36","15.52","72.01","0.00","0.00","2.89","299.01","1005.63","0.06",
"BLOCK 910 (CIANO)","2021-03-04","21:00:00","15.02","15.54","14.76","73.58","0.00","0.00","3.31","241.77","1005.73","0.06",
