Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 1101","2019-02-25","19:00:00","12.76","13.73","12.05","81.68","0.00","0.07","4.73","268.67","1013.09","0.01",
"BLOCK 1101","2019-02-25","20:00:00","10.91","12.08","10.02","87.57","0.00","0.08","3.78","293.18","1013.41","0.03",
"BLOCK 1101","2019-02-25","21:00:00","10.36","10.51","9.98","89.12","0.00","0.07","1.41","341.16","1013.50","0.02",
"BLOCK 1101","2019-02-25","22:00:00","9.18","10.46","8.11","89.67","0.00","0.05","1.84","80.56","1013.93","0.02",
"BLOCK 1101","2019-02-25","23:00:00","7.81","8.13","7.60","92.03","0.00","0.09","2.80","85.80","1013.81","0.02",
"BLOCK 1101","2019-02-26","00:00:00","7.14","8.07","6.52","93.43","0.00","0.09","2.00","98.72","1013.52","0",
"BLOCK 1101","2019-02-26","01:00:00","7.07","8.07","5.91","94.88","0.00","0.04","1.45","131.27","1013.56","0",
"BLOCK 1101","2019-02-26","02:00:00","5.17","6.01","4.34","96.62","0.00","0.02","1.28","321.47","1013.82","0",
"BLOCK 1101","2019-02-26","03:00:00","4.78","5.22","4.29","98.03","0.00","0.01","1.61","42.11","1013.67","0",
"BLOCK 1101","2019-02-26","04:00:00","4.78","5.10","4.17","98.72","0.00","0.02","1.08","81.06","1013.58","0",
"BLOCK 1101","2019-02-26","05:00:00","4.12","4.43","3.74","99.18","0.00","0.04","3.49","50.55","1013.76","0",
"BLOCK 1101","2019-02-26","06:00:00","4.98","5.46","4.36","99.55","0.00","1.04","2.82","60.06","1014.28","0",
"BLOCK 1101","2019-02-26","07:00:00","5.43","6.39","4.65","99.40","0.00","57.35","2.39","30.35","1014.65","0",
"BLOCK 1101","2019-02-26","08:00:00","8.98","13.06","6.17","95.25","0.00","294.10","3.90","355.06","1015.40","0.08",
"BLOCK 1101","2019-02-26","09:00:00","14.13","16.27","12.96","77.15","0.00","378.83","5.91","2.40","1015.58","0.17",
"BLOCK 1101","2019-02-26","10:00:00","19.07","20.97","16.21","57.17","0.00","610.93","3.53","286.68","1016.01","0.36",
"BLOCK 1101","2019-02-26","11:00:00","22.01","23.02","20.84","50.99","0.00","788.05","7.73","282.71","1016.06","0.50",
"BLOCK 1101","2019-02-26","12:00:00","23.31","24.03","22.60","47.28","0.00","816.17","8.99","292.15","1015.37","0.55",
"BLOCK 1101","2019-02-26","13:00:00","24.76","25.34","23.73","42.32","0.00","778.82","10.09","289.42","1014.34","0.59",
"BLOCK 1101","2019-02-26","14:00:00","25.37","26.30","24.84","41.81","0.00","682.73","10.33","288.98","1013.34","0.56",
"BLOCK 1101","2019-02-26","15:00:00","25.94","26.38","25.60","38.19","0.00","529.53","10.01","286.33","1013.00","0.53",
"BLOCK 1101","2019-02-26","16:00:00","25.44","26.05","24.81","39.29","0.00","331.82","9.16","280.49","1012.68","0.42",
"BLOCK 1101","2019-02-26","17:00:00","23.79","25.15","21.67","45.15","0.00","145.42","9.08","272.36","1012.42","0.30",
"BLOCK 1101","2019-02-26","18:00:00","19.08","21.69","17.66","57.37","0.00","13.62","6.05","279.98","1012.40","0.11",
"BLOCK 1101","2019-02-26","19:00:00","15.37","17.65","13.59","71.96","0.00","0.08","4.12","302.57","1013.08","0.03",
"BLOCK 1101","2019-02-26","20:00:00","13.34","13.65","13.03","81.37","0.00","0.09","3.38","306.66","1013.50","0.05",
"BLOCK 1101","2019-02-26","21:00:00","12.71","13.68","11.66","82.34","0.00","0.05","1.80","280.05","1013.72","0.04",
"BLOCK 1101","2019-02-26","22:00:00","11.06","11.91","10.16","86.33","0.00","0.11","1.66","81.96","1013.77","0.03",
"BLOCK 1101","2019-02-26","23:00:00","11.30","12.12","10.63","82.64","0.00","0.07","2.77","54.95","1013.57","0.04",
"BLOCK 1101","2019-02-27","00:00:00","8.42","10.90","7.58","89.42","0.00","0.05","1.79","235.26","1013.71","0",
"BLOCK 1101","2019-02-27","01:00:00","7.77","8.04","7.44","93.85","0.00","0.08","2.22","291.96","1013.65","0",
"BLOCK 1101","2019-02-27","02:00:00","7.76","8.19","7.32","92.25","0.00","0.11","1.01","305.27","1013.37","0",
"BLOCK 1101","2019-02-27","03:00:00","7.97","8.77","7.04","91.50","0.00","0.09","1.70","60.20","1012.87","0",
"BLOCK 1101","2019-02-27","04:00:00","6.97","7.46","6.50","93.88","0.00","0.05","0.83","183.43","1012.85","0",
"BLOCK 1101","2019-02-27","05:00:00","7.58","8.11","7.20","94.23","0.00","0.04","1.35","76.19","1013.08","0",
"BLOCK 1101","2019-02-27","06:00:00","9.05","9.50","8.05","93.95","0.00","0.69","2.06","54.06","1013.44","0",
"BLOCK 1101","2019-02-27","07:00:00","9.49","11.09","8.73","94.03","0.00","37.20","2.20","24.66","1014.19","0",
"BLOCK 1101","2019-02-27","08:00:00","13.35","16.10","11.08","84.35","0.00","204.60","3.39","38.03","1014.91","0.08",
"BLOCK 1101","2019-02-27","09:00:00","16.89","18.51","15.90","71.48","0.00","309.88","5.18","36.70","1015.23","0.17",
"BLOCK 1101","2019-02-27","10:00:00","20.34","22.01","18.53","61.36","0.00","417.52","1.24","114.56","1015.44","0.25",
"BLOCK 1101","2019-02-27","11:00:00","22.76","24.74","21.92","50.11","0.00","598.95","5.14","269.37","1015.63","0.42",
"BLOCK 1101","2019-02-27","12:00:00","24.53","25.10","23.96","41.84","0.00","662.62","7.17","297.96","1015.03","0.52",
"BLOCK 1101","2019-02-27","13:00:00","24.95","25.46","24.58","40.12","0.00","456.23","6.41","299.05","1014.18","0.43",
"BLOCK 1101","2019-02-27","14:00:00","25.04","25.41","24.38","41.68","0.00","279.68","2.93","324.11","1012.72","0.26",
"BLOCK 1101","2019-02-27","15:00:00","24.28","24.60","23.88","48.69","0.00","201.90","0.44","5.55","1011.45","0.11",
"BLOCK 1101","2019-02-27","16:00:00","24.25","24.84","23.71","49.71","0.00","209.30","9.49","258.28","1011.57","0.31",
"BLOCK 1101","2019-02-27","17:00:00","22.04","23.73","20.58","59.56","0.00","54.11","10.32","277.62","1011.73","0.19",
"BLOCK 1101","2019-02-27","18:00:00","19.69","20.59","18.56","61.74","0.00","7.20","9.03","283.43","1011.96","0.14",
"BLOCK 1101","2019-02-27","19:00:00","17.86","18.57","17.06","66.80","0.00","0.10","5.97","288.85","1012.16","0.07",
"BLOCK 1101","2019-02-27","20:00:00","16.24","17.07","15.62","71.66","0.00","0.05","5.00","292.96","1012.42","0.09",
"BLOCK 1101","2019-02-27","21:00:00","14.86","15.76","13.65","77.16","0.00","0.09","5.16","298.84","1012.42","0.07",
"BLOCK 1101","2019-02-27","22:00:00","13.49","14.28","12.96","83.50","0.00","0.07","3.88","320.11","1012.44","0.05",
"BLOCK 1101","2019-02-27","23:00:00","12.48","13.04","11.78","86.50","0.00","0.06","3.99","326.04","1012.13","0.04",
"BLOCK 1101","2019-02-28","00:00:00","11.72","11.90","11.47","87.48","0.00","0.12","3.52","349.44","1011.84","0",
"BLOCK 1101","2019-02-28","01:00:00","11.65","12.24","11.01","86.92","0.00","0.11","4.30","355.13","1011.53","0.00",
"BLOCK 1101","2019-02-28","02:00:00","11.32","11.70","10.75","89.27","0.00","0.07","3.70","3.80","1011.06","0",
"BLOCK 1101","2019-02-28","03:00:00","10.91","11.60","10.34","89.73","0.00","0.05","4.17","6.96","1010.56","0",
"BLOCK 1101","2019-02-28","04:00:00","11.43","12.18","10.31","78.34","0.00","0.04","3.77","19.66","1010.31","0.01",
"BLOCK 1101","2019-02-28","05:00:00","9.12","10.30","8.52","87.85","0.00","0.06","2.07","308.45","1010.58","0",
"BLOCK 1101","2019-02-28","06:00:00","9.39","10.30","8.69","84.43","0.00","1.13","3.05","303.62","1011.21","0",
"BLOCK 1101","2019-02-28","07:00:00","10.75","14.39","8.81","83.69","0.00","108.73","2.92","327.32","1011.69","0.04",
"BLOCK 1101","2019-02-28","08:00:00","16.73","18.83","14.39","67.69","0.00","321.37","4.18","302.72","1012.14","0.18",
"BLOCK 1101","2019-02-28","09:00:00","21.16","22.67","18.83","47.44","0.00","517.32","5.61","355.58","1012.29","0.37",
"BLOCK 1101","2019-02-28","10:00:00","24.35","25.53","22.55","43.82","0.00","670.27","5.29","336.06","1012.13","0.50",
"BLOCK 1101","2019-02-28","11:00:00","26.81","27.76","25.51","40.70","0.00","767.85","6.10","296.65","1011.54","0.61",
"BLOCK 1101","2019-02-28","12:00:00","27.85","28.80","26.93","40.79","0.00","798.58","10.39","281.45","1010.83","0.67",
"BLOCK 1101","2019-02-28","13:00:00","27.77","29.21","26.60","36.52","0.00","769.12","17.46","281.47","1010.08","0.72",
"BLOCK 1101","2019-02-28","14:00:00","26.17","26.89","25.76","38.25","0.00","667.73","19.03","281.79","1009.45","0.64",
"BLOCK 1101","2019-02-28","15:00:00","26.21","26.78","25.75","36.98","0.00","513.05","18.23","275.38","1008.53","0.60",
"BLOCK 1101","2019-02-28","16:00:00","25.28","26.02","24.47","39.59","0.00","333.43","16.31","277.36","1008.29","0.50",
"BLOCK 1101","2019-02-28","17:00:00","22.76","24.50","21.01","47.04","0.00","139.46","15.29","272.98","1008.10","0.34",
"BLOCK 1101","2019-02-28","18:00:00","19.20","21.04","17.47","57.33","0.00","15.67","11.33","269.63","1008.23","0.18",
"BLOCK 1101","2019-02-28","19:00:00","16.34","17.49","15.50","66.53","0.00","0.09","9.85","270.83","1008.45","0.11",
"BLOCK 1101","2019-02-28","20:00:00","15.04","15.62","14.66","73.20","0.00","0.07","9.37","271.99","1009.12","0.10",
"BLOCK 1101","2019-02-28","21:00:00","15.14","15.73","14.13","74.93","0.00","0.07","7.55","293.23","1009.66","0.09",
"BLOCK 1101","2019-02-28","22:00:00","13.71","14.15","13.35","80.40","0.00","0.07","2.74","345.67","1009.96","0.05",
"BLOCK 1101","2019-02-28","23:00:00","12.43","13.50","11.76","82.51","0.00","0.05","3.45","83.29","1010.20","0.04",
"BLOCK 1101","2019-03-01","00:00:00","11.38","12.03","10.52","85.55","0.00","0.12","1.95","96.79","1010.39","0",
"BLOCK 1101","2019-03-01","01:00:00","10.72","11.89","10.27","89.12","0.00","0.08","1.51","107.85","1010.13","0",
"BLOCK 1101","2019-03-01","02:00:00","11.85","13.61","10.67","82.05","0.00","0.04","1.80","110.99","1009.88","0",
"BLOCK 1101","2019-03-01","03:00:00","10.19","11.90","9.60","89.08","0.00","0.04","3.31","48.95","1009.60","0",
"BLOCK 1101","2019-03-01","04:00:00","8.70","10.14","7.39","92.88","0.00","0.06","0.70","300.07","1009.57","0",
"BLOCK 1101","2019-03-01","05:00:00","8.56","9.02","7.39","93.67","0.00","0.10","1.64","126.88","1009.79","0",
"BLOCK 1101","2019-03-01","06:00:00","8.52","9.07","8.24","92.80","0.00","1.22","1.63","88.42","1010.38","0",
"BLOCK 1101","2019-03-01","07:00:00","11.12","13.75","8.87","84.26","0.00","114.64","2.88","98.11","1010.80","0.04",
"BLOCK 1101","2019-03-01","08:00:00","16.62","18.98","13.79","71.82","0.00","331.12","2.43","105.48","1011.55","0.18",
"BLOCK 1101","2019-03-01","09:00:00","20.79","22.07","18.92","59.58","0.00","529.93","2.37","172.10","1012.33","0.33",
"BLOCK 1101","2019-03-01","10:00:00","23.35","24.21","21.79","51.33","0.00","683.92","4.28","209.68","1012.95","0.46",
"BLOCK 1101","2019-03-01","11:00:00","24.90","25.85","24.03","49.46","0.00","783.18","7.13","227.28","1012.99","0.55",
"BLOCK 1101","2019-03-01","12:00:00","26.92","28.08","25.61","44.93","0.00","818.83","7.65","223.74","1012.28","0.62",
"BLOCK 1101","2019-03-01","13:00:00","28.81","29.39","27.88","39.20","0.00","779.97","8.08","245.05","1011.41","0.67",
"BLOCK 1101","2019-03-01","14:00:00","29.85","30.69","29.16","38.58","0.00","690.23","8.96","258.72","1010.78","0.66",
"BLOCK 1101","2019-03-01","15:00:00","29.97","30.52","29.38","35.54","0.00","539.48","11.15","258.32","1010.27","0.64",
"BLOCK 1101","2019-03-01","16:00:00","28.69","29.48","27.78","41.44","0.00","347.12","10.47","255.24","1010.03","0.49",
"BLOCK 1101","2019-03-01","17:00:00","26.18","27.86","23.80","49.96","0.00","147.57","8.40","270.58","1010.19","0.29",
"BLOCK 1101","2019-03-01","18:00:00","21.56","23.79","18.51","61.78","0.00","17.92","4.90","272.65","1010.36","0.09",
"BLOCK 1101","2019-03-01","19:00:00","17.49","18.49","16.06","75.03","0.00","0.10","2.87","258.40","1010.74","0.01",
"BLOCK 1101","2019-03-01","20:00:00","15.33","16.36","14.33","80.17","0.00","0.08","2.85","291.99","1011.33","0.05",
"BLOCK 1101","2019-03-01","21:00:00","14.14","14.59","13.51","82.08","0.00","0.08","1.98","238.78","1011.93","0.04",
"BLOCK 1101","2019-03-01","22:00:00","14.09","14.79","13.51","81.11","0.00","0.08","2.73","179.36","1011.92","0.05",
"BLOCK 1101","2019-03-01","23:00:00","12.67","13.84","11.67","88.42","0.00","0.04","0.83","78.31","1011.78","0.02",
"BLOCK 1101","2019-03-02","00:00:00","11.78","12.41","11.41","90.32","0.00","0.08","3.64","58.01","1011.77","0",
"BLOCK 1101","2019-03-02","01:00:00","11.98","12.59","11.27","89.00","0.00","0.10","3.71","51.00","1011.44","0",
"BLOCK 1101","2019-03-02","02:00:00","11.33","12.72","10.34","88.90","0.00","0.08","2.43","118.74","1011.36","0",
"BLOCK 1101","2019-03-02","03:00:00","10.62","11.05","10.23","89.02","0.00","0.05","2.24","115.96","1010.93","0",
"BLOCK 1101","2019-03-02","04:00:00","10.61","11.65","9.81","90.38","0.00","0.02","2.03","97.39","1010.46","0",
"BLOCK 1101","2019-03-02","05:00:00","9.38","10.12","8.95","94.20","0.00","0.04","2.77","34.68","1010.83","0",
"BLOCK 1101","2019-03-02","06:00:00","8.51","9.03","7.74","96.22","0.00","1.37","1.01","139.99","1011.77","0",
"BLOCK 1101","2019-03-02","07:00:00","11.35","13.91","8.84","89.27","0.00","129.53","2.04","121.03","1012.38","0.04",
"BLOCK 1101","2019-03-02","08:00:00","16.98","19.08","13.56","69.65","0.00","325.70","2.67","92.34","1013.24","0.18",
"BLOCK 1101","2019-03-02","09:00:00","20.83","22.00","19.01","57.42","0.00","496.05","4.08","110.45","1013.83","0.32",
"BLOCK 1101","2019-03-02","10:00:00","22.62","24.41","21.29","57.14","0.00","601.47","4.15","158.08","1014.15","0.40",
"BLOCK 1101","2019-03-02","11:00:00","25.01","26.09","24.21","54.10","0.00","692.15","5.13","192.57","1013.96","0.49",
"BLOCK 1101","2019-03-02","12:00:00","26.96","28.16","25.38","48.80","0.00","696.05","5.28","219.24","1013.30","0.53",
"BLOCK 1101","2019-03-02","13:00:00","27.87","28.77","27.00","39.73","0.00","573.47","6.58","268.61","1012.79","0.53",
"BLOCK 1101","2019-03-02","14:00:00","28.27","29.20","27.19","41.06","0.00","561.57","6.67","287.52","1012.15","0.53",
"BLOCK 1101","2019-03-02","15:00:00","28.53","29.29","27.76","41.05","0.00","494.68","11.54","264.24","1011.58","0.56",
"BLOCK 1101","2019-03-02","16:00:00","27.17","28.49","24.74","42.06","0.00","297.22","9.88","274.01","1011.82","0.43",
"BLOCK 1101","2019-03-02","17:00:00","23.27","24.74","21.72","51.34","0.00","82.21","7.09","278.39","1011.74","0.21",
"BLOCK 1101","2019-03-02","18:00:00","20.02","21.71","18.83","62.89","0.00","11.37","5.00","284.17","1011.64","0.08",
"BLOCK 1101","2019-03-02","19:00:00","17.00","18.83","15.90","74.21","0.00","0.13","3.37","304.71","1011.89","0.02",
"BLOCK 1101","2019-03-02","20:00:00","15.59","16.52","14.69","77.63","0.00","0.06","3.12","316.40","1012.31","0.06",
"BLOCK 1101","2019-03-02","21:00:00","15.12","15.43","14.70","78.84","0.00","0.10","3.41","334.22","1012.65","0.06",
"BLOCK 1101","2019-03-02","22:00:00","15.12","16.05","13.99","73.52","0.00","0.08","3.08","62.96","1012.46","0.06",
"BLOCK 1101","2019-03-02","23:00:00","12.62","14.03","11.51","87.07","0.00","0.07","1.79","218.53","1012.70","0.03",
"BLOCK 1101","2019-03-03","00:00:00","12.50","13.02","11.75","89.32","0.00","0.05","0.69","130.92","1012.58","0",
"BLOCK 1101","2019-03-03","01:00:00","12.69","12.92","12.30","86.75","0.00","0.11","0.77","341.46","1012.60","0",
"BLOCK 1101","2019-03-03","02:00:00","11.86","12.50","11.31","88.53","0.00","0.09","1.47","52.53","1011.93","0",
"BLOCK 1101","2019-03-03","03:00:00","11.54","12.01","11.17","91.72","0.00","0.07","2.13","25.78","1011.64","0",
"BLOCK 1101","2019-03-03","04:00:00","11.26","11.76","10.94","89.95","0.00","0.04","2.59","58.72","1011.27","0",
"BLOCK 1101","2019-03-03","05:00:00","10.49","11.13","9.72","89.38","0.00","0.04","2.13","52.48","1011.30","0",
"BLOCK 1101","2019-03-03","06:00:00","9.09","9.96","8.21","94.82","0.00","1.35","0.97","291.54","1011.67","0",
"BLOCK 1101","2019-03-03","07:00:00","11.46","14.60","8.91","90.63","0.00","117.98","1.95","28.36","1011.86","0.03",
"BLOCK 1101","2019-03-03","08:00:00","17.67","20.54","14.59","71.95","0.00","339.12","3.50","351.96","1012.30","0.19",
"BLOCK 1101","2019-03-03","09:00:00","22.81","25.01","20.30","48.89","0.00","538.57","5.42","343.16","1012.51","0.40",
"BLOCK 1101","2019-03-03","10:00:00","25.54","26.49","24.93","45.24","0.00","694.30","6.28","296.59","1012.50","0.53",
"BLOCK 1101","2019-03-03","11:00:00","26.90","28.12","26.18","47.76","0.00","792.68","8.75","296.35","1012.17","0.60",
"BLOCK 1101","2019-03-03","12:00:00","28.74","29.53","27.88","42.90","0.00","828.83","10.61","287.12","1011.17","0.69",
"BLOCK 1101","2019-03-03","13:00:00","29.72","30.26","29.13","40.51","0.00","800.18","11.78","282.83","1009.81","0.72",
"BLOCK 1101","2019-03-03","14:00:00","29.87","30.29","29.43","41.68","0.00","703.92","15.43","275.48","1008.90","0.70",
"BLOCK 1101","2019-03-03","15:00:00","29.12","30.00","28.12","40.82","0.00","549.38","16.55","280.83","1008.32","0.64",
"BLOCK 1101","2019-03-03","16:00:00","27.41","28.24","26.31","43.46","0.00","351.22","16.61","281.34","1007.95","0.52",
"BLOCK 1101","2019-03-03","17:00:00","24.89","26.34","23.56","48.15","0.00","150.41","12.35","280.07","1007.94","0.34",
"BLOCK 1101","2019-03-03","18:00:00","21.39","23.61","18.65","55.23","0.00","18.51","8.77","281.23","1007.99","0.18",
"BLOCK 1101","2019-03-03","19:00:00","16.53","18.65","14.98","75.77","0.00","0.10","3.76","303.31","1007.99","0.02",
"BLOCK 1101","2019-03-03","20:00:00","14.40","15.22","13.85","77.53","0.00","0.08","3.65","309.39","1008.50","0.06",
"BLOCK 1101","2019-03-03","21:00:00","14.22","15.09","13.49","73.91","0.00","0.07","3.95","329.72","1008.80","0.07",
"BLOCK 1101","2019-03-03","22:00:00","14.12","14.94","12.74","72.53","0.00","0.07","3.24","356.50","1008.70","0.06",
"BLOCK 1101","2019-03-03","23:00:00","13.30","14.59","11.87","75.92","0.00","0.04","2.25","9.39","1008.69","0.05",
"BLOCK 1101","2019-03-04","00:00:00","11.90","12.54","11.15","83.82","0.00","0.08","3.20","2.83","1008.71","0",
"BLOCK 1101","2019-03-04","01:00:00","12.19","13.48","10.59","81.42","0.00","0.10","3.73","349.72","1008.73","0.01",
"BLOCK 1101","2019-03-04","02:00:00","9.96","10.59","9.64","86.47","0.00","0.06","3.29","310.02","1008.62","0",
"BLOCK 1101","2019-03-04","03:00:00","10.45","11.18","9.94","87.50","0.00","0.03","4.79","320.70","1008.37","0.00",
"BLOCK 1101","2019-03-04","04:00:00","10.89","11.21","10.67","92.77","0.00","0.03","2.96","354.91","1008.04","0",
"BLOCK 1101","2019-03-04","05:00:00","9.90","11.07","9.18","94.25","0.00","0.04","2.40","0.44","1008.15","0",
"BLOCK 1101","2019-03-04","06:00:00","9.32","9.61","9.01","94.65","0.00","2.08","3.32","310.43","1008.93","0",
"BLOCK 1101","2019-03-04","07:00:00","11.67","14.08","9.11","93.45","0.00","130.05","2.96","311.29","1009.47","0.03",
"BLOCK 1101","2019-03-04","08:00:00","17.31","19.31","14.03","80.11","0.00","346.40","4.06","305.28","1010.01","0.17",
"BLOCK 1101","2019-03-04","09:00:00","21.18","22.69","19.16","63.15","0.00","547.62","6.14","301.52","1010.76","0.34",
"BLOCK 1101","2019-03-04","10:00:00","23.37","24.45","22.47","56.65","0.00","692.30","8.62","293.72","1011.01","0.46",
"BLOCK 1101","2019-03-04","11:00:00","25.52","26.42","24.15","51.05","0.00","800.87","8.36","291.28","1010.66","0.56",
"BLOCK 1101","2019-03-04","12:00:00","26.90","27.55","26.35","45.76","0.00","838.33","12.27","275.09","1010.28","0.64",
"BLOCK 1101","2019-03-04","13:00:00","26.92","27.38","26.44","45.95","0.00","803.97","14.26","275.69","1009.67","0.63",
"BLOCK 1101","2019-03-04","14:00:00","27.20","27.79","26.83","46.30","0.00","680.68","12.34","270.49","1008.89","0.59",
"BLOCK 1101","2019-03-04","15:00:00","26.41","27.46","25.29","45.66","0.00","439.43","15.19","262.92","1008.38","0.50",
"BLOCK 1101","2019-03-04","16:00:00","24.62","25.32","23.79","52.01","0.00","302.72","11.70","272.87","1008.19","0.36",
"BLOCK 1101","2019-03-04","17:00:00","22.30","23.83","20.86","54.72","0.00","121.72","10.19","278.01","1008.59","0.24",
"BLOCK 1101","2019-03-04","18:00:00","18.25","20.85","15.74","71.46","0.00","15.33","5.61","252.52","1008.71","0.06",
"BLOCK 1101","2019-03-04","19:00:00","14.73","15.74","13.72","83.28","0.00","0.08","3.03","239.39","1009.34","0",
"BLOCK 1101","2019-03-04","20:00:00","13.79","14.49","13.37","84.72","0.00","0.07","2.50","213.66","1009.67","0.04",
"BLOCK 1101","2019-03-04","21:00:00","14.52","15.28","13.49","80.96","0.00","0.06","3.16","150.66","1010.37","0.05",
"BLOCK 1101","2019-03-04","22:00:00","12.72","13.50","12.05","87.75","0.00","0.03","3.21","114.98","1010.55","0.03",
"BLOCK 1101","2019-03-04","23:00:00","11.94","12.15","11.69","89.93","0.00","0.09","4.15","100.81","1010.61","0.03",
"BLOCK 1101","2019-03-05","00:00:00","11.34","11.69","11.11","91.37","0.00","0.11","3.69","103.76","1010.30","0",
"BLOCK 1101","2019-03-05","01:00:00","11.46","11.76","11.23","94.53","0.00","0.07","2.88","113.71","1010.28","0",
"BLOCK 1101","2019-03-05","02:00:00","11.37","11.83","10.62","96.50","0.00","0.07","2.79","69.83","1010.39","0",
"BLOCK 1101","2019-03-05","03:00:00","10.76","11.17","10.25","97.27","0.00","0.06","4.58","61.32","1009.96","0",
"BLOCK 1101","2019-03-05","04:00:00","10.74","11.25","10.28","97.57","0.00","0.04","4.04","45.07","1010.00","0",
"BLOCK 1101","2019-03-05","05:00:00","11.13","11.86","10.44","94.08","0.00","0.03","3.15","71.80","1009.92","0",
"BLOCK 1101","2019-03-05","06:00:00","11.01","11.61","10.41","91.82","0.00","0.78","2.34","82.35","1010.56","0",
"BLOCK 1101","2019-03-05","07:00:00","11.28","13.73","10.24","91.03","0.00","82.09","2.62","92.10","1011.17","0.02",
"BLOCK 1101","2019-03-05","08:00:00","14.69","17.98","13.63","87.70","0.00","227.08","2.43","25.62","1011.80","0.09",
"BLOCK 1101","2019-03-05","09:00:00","20.10","21.51","18.01","69.77","0.00","467.53","3.27","121.45","1012.35","0.27",
"BLOCK 1101","2019-03-05","10:00:00","21.36","22.35","20.34","64.76","0.00","437.03","4.53","147.62","1012.75","0.28",
"BLOCK 1101","2019-03-05","11:00:00","23.34","24.55","21.91","59.69","0.00","740.75","5.97","157.42","1012.57","0.47",
"BLOCK 1101","2019-03-05","12:00:00","23.87","24.51","23.29","58.63","0.00","651.02","8.61","176.37","1012.05","0.44",
"BLOCK 1101","2019-03-05","13:00:00","24.83","25.29","24.31","55.22","0.00","622.02","7.58","190.64","1011.18","0.45",
"BLOCK 1101","2019-03-05","14:00:00","25.89","27.26","24.74","54.54","0.00","565.63","6.59","218.04","1010.88","0.44",
"BLOCK 1101","2019-03-05","15:00:00","25.94","26.98","25.32","59.13","0.00","416.65","8.10","253.77","1010.58","0.36",
"BLOCK 1101","2019-03-05","16:00:00","24.51","26.04","23.62","60.95","0.00","215.42","8.90","272.20","1010.47","0.26",
"BLOCK 1101","2019-03-05","17:00:00","22.19","23.77","20.94","72.90","0.00","91.86","5.10","250.78","1010.66","0.10",
"BLOCK 1101","2019-03-05","18:00:00","19.64","20.96","18.64","79.06","0.00","7.84","1.81","235.78","1010.80","0",
"BLOCK 1101","2019-03-05","19:00:00","17.90","18.65","16.96","84.05","0.00","0.11","0.89","279.97","1010.99","0",
"BLOCK 1101","2019-03-05","20:00:00","16.93","17.53","16.31","84.32","0.00","0.04","1.17","351.60","1011.50","0.03",
"BLOCK 1101","2019-03-05","21:00:00","15.77","17.35","14.55","85.62","0.00","0.08","1.79","301.97","1012.17","0.03",
"BLOCK 1101","2019-03-05","22:00:00","14.79","15.20","14.43","87.07","0.00","0.07","2.04","7.51","1012.38","0.03",
"BLOCK 1101","2019-03-05","23:00:00","14.34","14.67","14.06","88.07","0.00","0.07","1.63","81.24","1012.19","0.03",
"BLOCK 1101","2019-03-06","00:00:00","13.84","14.24","13.51","90.32","0.00","0.03","0.75","81.26","1012.09","0",
"BLOCK 1101","2019-03-06","01:00:00","13.12","13.76","12.61","92.78","0.00","0.05","0.92","225.53","1011.77","0",
"BLOCK 1101","2019-03-06","02:00:00","12.45","12.78","12.12","95.42","0.00","0.10","1.20","312.21","1011.36","0",
"BLOCK 1101","2019-03-06","03:00:00","12.51","12.74","12.24","94.68","0.00","0.11","1.14","76.54","1010.85","0",
"BLOCK 1101","2019-03-06","04:00:00","12.53","13.00","12.14","94.38","0.00","0.09","1.60","58.04","1010.69","0",
"BLOCK 1101","2019-03-06","05:00:00","11.91","12.54","11.49","95.18","0.00","0.09","1.03","32.61","1011.25","0",
"BLOCK 1101","2019-03-06","06:00:00","11.40","11.86","10.85","96.53","0.00","1.90","1.00","32.46","1012.11","0",
"BLOCK 1101","2019-03-06","07:00:00","11.94","13.43","10.82","96.30","0.00","70.09","2.06","47.75","1012.94","0.00",
"BLOCK 1101","2019-03-06","08:00:00","17.09","19.98","13.43","84.63","0.00","298.88","2.50","30.05","1013.79","0.14",
"BLOCK 1101","2019-03-06","09:00:00","21.49","22.69","19.98","64.55","0.00","501.77","4.05","30.72","1014.29","0.32",
"BLOCK 1101","2019-03-06","10:00:00","23.73","25.44","22.13","57.76","0.00","552.00","0.84","29.69","1014.75","0.36",
"BLOCK 1101","2019-03-06","11:00:00","25.11","26.06","24.20","55.04","0.00","593.02","3.69","185.82","1014.69","0.42",
"BLOCK 1101","2019-03-06","12:00:00","26.67","28.19","25.42","47.04","0.00","663.73","4.22","198.39","1014.25","0.51",
"BLOCK 1101","2019-03-06","13:00:00","28.08","29.42","27.26","44.30","0.00","660.83","4.78","210.88","1013.47","0.54",
"BLOCK 1101","2019-03-06","14:00:00","28.89","30.05","27.96","39.87","0.00","540.70","6.00","229.08","1012.65","0.52",
"BLOCK 1101","2019-03-06","15:00:00","29.11","29.64","28.27","36.26","0.00","537.90","6.70","245.17","1012.08","0.55",
"BLOCK 1101","2019-03-06","16:00:00","28.38","29.16","27.48","37.70","0.00","342.18","6.29","244.50","1011.95","0.42",
"BLOCK 1101","2019-03-06","17:00:00","25.61","27.48","24.25","57.52","0.00","104.07","2.09","239.78","1011.86","0.10",
