Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 910 (CIANO)","2019-07-12","04:00:00","27.43","27.56","27.27","82.98","0.00","0.00","6.58","77.70","999.21","0.07",
"BLOCK 910 (CIANO)","2019-07-12","05:00:00","27.17","27.51","26.92","83.47","0.00","2.43","5.52","81.69","999.41","0.04",
"BLOCK 910 (CIANO)","2019-07-12","06:00:00","27.91","28.82","27.11","82.78","0.00","45.29","5.61","91.77","999.79","0.07",
"BLOCK 910 (CIANO)","2019-07-12","07:00:00","30.10","31.33","28.77","76.92","0.00","265.05","8.39","104.97","1000.36","0.24",
"BLOCK 910 (CIANO)","2019-07-12","08:00:00","31.96","33.02","30.73","67.27","0.00","453.30","12.89","131.30","1000.44","0.44",
"BLOCK 910 (CIANO)","2019-07-12","09:00:00","33.96","35.35","32.84","57.56","0.00","648.92","12.53","171.40","999.99","0.63",
"BLOCK 910 (CIANO)","2019-07-12","10:00:00","35.51","36.88","34.37","49.32","0.00","782.88","12.22","170.98","999.85","0.79",
"BLOCK 910 (CIANO)","2019-07-12","11:00:00","36.66","37.54","36.07","46.41","0.00","876.17","10.75","181.84","999.44","0.87",
"BLOCK 910 (CIANO)","2019-07-12","12:00:00","36.56","37.36","35.96","47.04","0.00","907.17","13.15","202.62","999.18","0.90",
"BLOCK 910 (CIANO)","2019-07-12","13:00:00","36.07","36.83","35.48","47.09","0.00","876.67","13.68","209.87","998.70","0.88",
"BLOCK 910 (CIANO)","2019-07-12","14:00:00","35.98","36.85","35.45","46.82","0.00","788.57","13.01","208.07","998.20","0.83",
"BLOCK 910 (CIANO)","2019-07-12","15:00:00","35.87","36.47","35.35","46.66","0.00","653.45","13.32","219.35","997.15","0.77",
"BLOCK 910 (CIANO)","2019-07-12","16:00:00","35.23","35.60","34.76","47.54","0.00","485.33","13.93","206.40","996.78","0.67",
"BLOCK 910 (CIANO)","2019-07-12","17:00:00","35.01","35.71","34.32","47.53","0.00","383.78","null","-1.00","997.81","null",
"BLOCK 910 (CIANO)","2019-07-12","18:00:00","33.95","35.79","32.79","45.14","0.00","157.80","17.54","108.44","998.68","0.58",
"BLOCK 910 (CIANO)","2019-07-12","19:00:00","32.92","33.33","32.62","47.94","0.00","27.29","6.89","160.04","998.34","0.27",
"BLOCK 910 (CIANO)","2019-07-12","20:00:00","31.89","32.95","30.21","48.43","0.00","0.00","13.82","101.94","1000.20","0.43",
"BLOCK 910 (CIANO)","2019-07-12","21:00:00","30.21","30.76","29.60","54.36","0.00","0.00","19.13","104.52","1001.14","0.41",
"BLOCK 910 (CIANO)","2019-07-12","22:00:00","30.54","30.82","30.22","53.26","0.00","0.00","14.52","98.10","1001.72","0.38",
"BLOCK 910 (CIANO)","2019-07-12","23:00:00","29.98","30.41","29.59","57.76","0.00","0.00","12.53","86.79","1001.24","0.31",
"BLOCK 910 (CIANO)","2019-07-13","00:00:00","29.52","29.76","29.27","59.41","0.00","0.00","6.63","61.79","1000.58","0.18",
"BLOCK 910 (CIANO)","2019-07-13","01:00:00","29.10","29.34","28.92","61.32","0.00","0.00","8.97","135.59","1000.65","0.21",
"BLOCK 910 (CIANO)","2019-07-13","02:00:00","28.70","28.93","28.49","64.89","0.00","0.00","15.50","126.22","1000.49","0.26",
"BLOCK 910 (CIANO)","2019-07-13","03:00:00","28.54","28.65","28.38","65.39","0.00","0.00","10.87","127.81","1000.39","0.21",
"BLOCK 910 (CIANO)","2019-07-13","04:00:00","28.31","28.41","28.09","66.15","0.00","0.00","8.98","141.61","1000.64","0.18",
"BLOCK 910 (CIANO)","2019-07-13","05:00:00","28.01","28.11","27.90","67.53","0.00","3.29","9.49","126.03","1001.12","0.17",
"BLOCK 910 (CIANO)","2019-07-13","06:00:00","28.47","28.96","27.95","64.84","0.00","56.30","8.76","121.04","1001.87","0.20",
"BLOCK 910 (CIANO)","2019-07-13","07:00:00","29.58","31.24","28.88","65.89","0.00","186.83","13.08","115.32","1002.59","0.30",
"BLOCK 910 (CIANO)","2019-07-13","08:00:00","31.68","32.56","30.84","60.79","0.00","475.53","16.99","135.15","1002.97","0.51",
"BLOCK 910 (CIANO)","2019-07-13","09:00:00","33.17","34.54","32.35","52.72","0.00","648.75","15.15","147.82","1002.97","0.67",
"BLOCK 910 (CIANO)","2019-07-13","10:00:00","34.17","35.43","33.24","48.89","0.00","798.42","12.26","141.63","1002.95","0.77",
"BLOCK 910 (CIANO)","2019-07-13","11:00:00","34.92","36.27","34.15","49.03","0.00","876.50","11.59","152.07","1002.52","0.82",
"BLOCK 910 (CIANO)","2019-07-13","12:00:00","35.48","36.43","34.00","47.47","0.00","878.48","9.72","173.43","1002.18","0.83",
"BLOCK 910 (CIANO)","2019-07-13","13:00:00","35.55","36.42","34.88","49.59","0.00","869.67","12.08","199.13","1001.47","0.83",
"BLOCK 910 (CIANO)","2019-07-13","14:00:00","35.64","36.34","35.20","41.61","0.00","795.42","12.69","205.78","1000.70","0.86",
"BLOCK 910 (CIANO)","2019-07-13","15:00:00","35.95","36.52","35.51","39.32","0.00","654.62","9.89","217.50","1000.35","0.78",
"BLOCK 910 (CIANO)","2019-07-13","16:00:00","35.65","36.59","35.13","41.06","0.00","480.18","11.85","197.22","1000.01","0.70",
"BLOCK 910 (CIANO)","2019-07-13","17:00:00","35.23","36.02","34.83","41.25","0.00","282.02","8.57","206.90","999.81","0.52",
"BLOCK 910 (CIANO)","2019-07-13","18:00:00","34.36","35.09","33.56","43.43","0.00","107.18","7.91","178.41","1000.17","0.38",
"BLOCK 910 (CIANO)","2019-07-13","19:00:00","32.35","33.59","31.67","50.32","0.00","7.37","6.65","181.77","1000.53","0.23",
"BLOCK 910 (CIANO)","2019-07-13","20:00:00","30.99","31.68","30.53","57.17","0.00","0.00","4.03","182.89","1000.95","0.16",
"BLOCK 910 (CIANO)","2019-07-13","21:00:00","30.11","30.65","29.67","62.98","0.00","0.00","3.81","198.21","1001.89","0.13",
"BLOCK 910 (CIANO)","2019-07-13","22:00:00","29.87","30.10","29.60","66.60","0.00","0.00","4.16","172.99","1002.51","0.13",
"BLOCK 910 (CIANO)","2019-07-13","23:00:00","29.43","29.73","29.21","71.00","0.00","0.00","4.97","171.30","1002.82","0.12",
"BLOCK 910 (CIANO)","2019-07-14","00:00:00","28.93","29.22","28.77","79.19","0.00","0.00","4.91","169.63","1002.73","0.07",
"BLOCK 910 (CIANO)","2019-07-14","01:00:00","28.65","28.93","28.01","79.57","0.00","0.00","4.24","156.42","1002.51","0.06",
"BLOCK 910 (CIANO)","2019-07-14","02:00:00","27.53","28.00","27.14","78.51","0.00","0.00","4.07","115.67","1002.08","0.05",
"BLOCK 910 (CIANO)","2019-07-14","03:00:00","27.28","27.57","26.79","78.73","0.00","0.00","4.88","140.04","1001.83","0.06",
"BLOCK 910 (CIANO)","2019-07-14","04:00:00","26.66","26.84","26.54","80.55","0.00","0.00","3.85","129.37","1001.90","0.04",
"BLOCK 910 (CIANO)","2019-07-14","05:00:00","26.42","26.60","26.26","81.98","0.00","3.77","2.28","120.74","1002.11","0.01",
"BLOCK 910 (CIANO)","2019-07-14","06:00:00","27.99","29.32","26.47","81.47","0.00","82.43","4.57","96.38","1002.66","0.09",
"BLOCK 910 (CIANO)","2019-07-14","07:00:00","30.58","31.76","29.20","71.98","0.00","311.35","8.43","145.45","1003.26","0.30",
"BLOCK 910 (CIANO)","2019-07-14","08:00:00","32.42","33.38","31.48","59.93","0.00","476.95","5.97","184.91","1003.29","0.45",
"BLOCK 910 (CIANO)","2019-07-14","09:00:00","34.61","35.76","33.24","47.34","0.00","653.10","1.13","135.68","1003.47","0.53",
"BLOCK 910 (CIANO)","2019-07-14","10:00:00","35.71","36.92","34.77","41.81","0.00","762.22","5.99","236.70","1003.48","0.75",
"BLOCK 910 (CIANO)","2019-07-14","11:00:00","36.73","37.32","36.00","39.49","0.00","886.33","4.76","329.42","1003.04","0.83",
"BLOCK 910 (CIANO)","2019-07-14","12:00:00","37.26","37.93","36.63","42.87","0.00","854.05","6.11","220.03","1002.22","0.83",
"BLOCK 910 (CIANO)","2019-07-14","13:00:00","37.31","38.13","36.39","45.16","0.00","866.07","9.72","211.30","1001.49","0.88",
"BLOCK 910 (CIANO)","2019-07-14","14:00:00","37.48","38.27","36.95","43.05","0.00","767.35","null","-1.00","1000.89","null",
"BLOCK 910 (CIANO)","2019-07-14","15:00:00","37.67","38.44","37.08","39.98","0.00","651.52","null","-1.00","1000.11","null",
"BLOCK 910 (CIANO)","2019-07-14","16:00:00","37.42","38.12","37.05","38.56","0.00","479.25","null","-1.00","999.50","null",
"BLOCK 910 (CIANO)","2019-07-14","17:00:00","36.70","37.45","36.09","39.57","0.00","281.57","13.47","241.30","999.05","0.67",
"BLOCK 910 (CIANO)","2019-07-14","18:00:00","35.45","36.23","34.74","41.91","0.00","104.67","9.63","232.07","998.97","0.45",
"BLOCK 910 (CIANO)","2019-07-14","19:00:00","33.75","34.75","33.13","45.50","0.00","8.49","6.46","237.91","999.67","0.26",
"BLOCK 910 (CIANO)","2019-07-14","20:00:00","32.48","33.15","31.77","51.33","0.00","0.00","4.09","233.28","1000.34","0.19",
"BLOCK 910 (CIANO)","2019-07-14","21:00:00","31.39","31.79","30.99","57.70","0.00","0.00","4.48","198.55","1000.93","0.17",
"BLOCK 910 (CIANO)","2019-07-14","22:00:00","30.44","31.09","30.07","66.39","0.00","0.00","4.79","183.68","1001.15","0.14",
"BLOCK 910 (CIANO)","2019-07-14","23:00:00","29.69","30.09","29.32","74.94","0.00","0.00","4.96","186.22","1001.12","0.11",
"BLOCK 910 (CIANO)","2019-07-15","00:00:00","28.96","29.38","28.68","79.61","0.00","0.00","3.50","198.10","1001.03","0.05",
"BLOCK 910 (CIANO)","2019-07-15","01:00:00","28.33","28.76","27.53","78.96","0.00","0.00","1.88","112.82","1000.91","0.02",
"BLOCK 910 (CIANO)","2019-07-15","02:00:00","27.29","27.72","27.00","78.80","0.00","0.00","1.55","65.64","1000.60","0.01",
"BLOCK 910 (CIANO)","2019-07-15","03:00:00","27.59","27.86","27.12","76.05","0.00","0.00","6.19","127.94","1000.58","0.09",
"BLOCK 910 (CIANO)","2019-07-15","04:00:00","27.96","28.33","27.59","74.64","0.00","0.00","8.45","132.97","1000.87","0.13",
"BLOCK 910 (CIANO)","2019-07-15","05:00:00","26.87","28.41","26.24","86.54","1.00","6.47","9.59","117.85","1000.94","0.06",
"BLOCK 910 (CIANO)","2019-07-15","06:00:00","27.56","28.80","26.54","89.63","0.00","116.72","8.59","129.95","1001.25","0.09",
"BLOCK 910 (CIANO)","2019-07-15","07:00:00","29.42","30.17","28.68","84.55","0.00","290.72","12.32","126.07","1001.78","0.21",
"BLOCK 910 (CIANO)","2019-07-15","08:00:00","31.27","32.59","29.98","70.46","0.00","476.17","13.00","119.25","1001.83","0.41",
"BLOCK 910 (CIANO)","2019-07-15","09:00:00","33.70","34.99","32.39","54.03","0.00","653.83","10.60","118.68","1001.48","0.64",
"BLOCK 910 (CIANO)","2019-07-15","10:00:00","35.75","36.67","34.54","45.22","0.00","793.90","6.98","145.16","1001.14","0.77",
"BLOCK 910 (CIANO)","2019-07-15","11:00:00","37.33","38.13","35.91","40.42","0.00","884.17","2.48","151.62","1000.50","0.78",
"BLOCK 910 (CIANO)","2019-07-15","12:00:00","38.56","39.71","37.45","37.38","0.00","915.17","1.71","269.26","999.86","0.79",
"BLOCK 910 (CIANO)","2019-07-15","13:00:00","38.78","39.52","38.13","40.67","0.00","876.83","7.51","218.79","998.93","0.91",
"BLOCK 910 (CIANO)","2019-07-15","14:00:00","38.36","38.90","37.71","40.44","0.00","791.67","11.81","227.59","998.18","0.93",
"BLOCK 910 (CIANO)","2019-07-15","15:00:00","38.26","38.89","37.78","38.84","0.00","657.40","12.08","235.46","997.49","0.87",
"BLOCK 910 (CIANO)","2019-07-15","16:00:00","38.23","38.55","37.90","36.09","0.00","480.88","14.83","244.70","996.76","0.86",
"BLOCK 910 (CIANO)","2019-07-15","17:00:00","37.66","38.21","36.80","35.83","0.00","284.77","13.87","243.90","996.29","0.73",
"BLOCK 910 (CIANO)","2019-07-15","18:00:00","36.29","37.18","35.16","39.48","0.00","105.17","11.43","251.98","996.22","0.53",
"BLOCK 910 (CIANO)","2019-07-15","19:00:00","33.86","35.17","32.63","46.37","0.00","7.91","7.28","227.79","996.77","0.28",
"BLOCK 910 (CIANO)","2019-07-15","20:00:00","31.91","32.65","31.26","55.25","0.00","0.00","6.37","189.17","997.79","0.24",
"BLOCK 910 (CIANO)","2019-07-15","21:00:00","30.75","31.28","30.42","65.67","0.00","0.00","9.45","170.00","998.81","0.23",
"BLOCK 910 (CIANO)","2019-07-15","22:00:00","30.49","30.66","30.02","67.56","0.00","0.00","13.54","156.31","999.72","0.26",
"BLOCK 910 (CIANO)","2019-07-15","23:00:00","29.92","30.04","29.83","68.69","0.00","0.00","16.12","146.45","1000.21","0.26",
"BLOCK 910 (CIANO)","2019-07-16","00:00:00","30.08","30.27","29.76","67.85","0.00","0.00","14.04","131.49","1000.92","0.24",
"BLOCK 910 (CIANO)","2019-07-16","01:00:00","29.15","29.74","28.60","74.19","0.00","0.00","6.04","87.13","1001.13","0.10",
"BLOCK 910 (CIANO)","2019-07-16","02:00:00","27.95","28.90","27.24","77.28","0.00","0.00","5.46","72.36","1001.48","0.08",
"BLOCK 910 (CIANO)","2019-07-16","03:00:00","28.37","28.78","27.51","71.29","0.00","0.00","11.56","125.87","1000.32","0.18",
"BLOCK 910 (CIANO)","2019-07-16","04:00:00","27.12","28.53","26.27","78.95","0.30","0.00","12.23","108.44","1000.71","0.13",
"BLOCK 910 (CIANO)","2019-07-16","05:00:00","26.30","26.70","26.07","84.77","0.00","8.34","7.08","89.04","1001.19","0.05",
"BLOCK 910 (CIANO)","2019-07-16","06:00:00","27.53","29.03","26.49","79.48","0.50","161.85","11.08","113.97","1001.74","0.18",
"BLOCK 910 (CIANO)","2019-07-16","07:00:00","30.57","31.73","28.98","68.73","0.00","322.87","19.66","137.03","1002.43","0.38",
"BLOCK 910 (CIANO)","2019-07-16","08:00:00","32.49","33.61","31.46","60.12","0.00","425.85","22.68","139.76","1002.75","0.54",
"BLOCK 910 (CIANO)","2019-07-16","09:00:00","34.12","35.56","33.17","55.57","0.00","571.45","20.48","149.39","1002.82","0.66",
"BLOCK 910 (CIANO)","2019-07-16","10:00:00","35.35","36.60","34.25","52.15","0.00","725.17","17.85","166.59","1002.71","0.77",
"BLOCK 910 (CIANO)","2019-07-16","11:00:00","36.40","37.66","35.52","48.73","0.00","845.68","15.56","163.85","1002.37","0.87",
"BLOCK 910 (CIANO)","2019-07-16","12:00:00","37.03","37.68","36.25","45.54","0.00","932.33","12.27","182.60","1001.84","0.93",
"BLOCK 910 (CIANO)","2019-07-16","13:00:00","36.87","37.71","36.24","46.65","0.00","873.17","13.63","197.20","1001.15","0.90",
"BLOCK 910 (CIANO)","2019-07-16","14:00:00","36.34","37.18","35.72","46.66","0.00","797.65","14.26","215.67","1000.49","0.86",
"BLOCK 910 (CIANO)","2019-07-16","15:00:00","35.80","36.38","35.13","46.06","0.00","665.23","15.04","217.57","999.88","0.79",
"BLOCK 910 (CIANO)","2019-07-16","16:00:00","35.29","36.16","34.61","48.58","0.00","498.47","13.17","223.56","999.65","0.66",
"BLOCK 910 (CIANO)","2019-07-16","17:00:00","34.12","34.83","32.90","54.46","0.00","342.63","13.37","218.34","999.20","0.52",
"BLOCK 910 (CIANO)","2019-07-16","18:00:00","32.33","33.00","31.58","60.77","0.00","89.77","11.72","185.84","999.90","0.32",
"BLOCK 910 (CIANO)","2019-07-16","19:00:00","31.17","31.79","30.67","64.85","0.00","14.39","14.78","168.95","1001.13","0.28",
"BLOCK 910 (CIANO)","2019-07-16","20:00:00","30.76","30.96","30.48","66.45","0.00","0.00","14.93","148.74","1001.93","0.28",
"BLOCK 910 (CIANO)","2019-07-16","21:00:00","30.62","30.76","30.46","66.53","0.00","0.00","19.34","141.46","1002.05","0.31",
"BLOCK 910 (CIANO)","2019-07-16","22:00:00","30.53","30.74","30.13","69.50","0.00","0.00","19.50","133.19","1003.31","0.28",
"BLOCK 910 (CIANO)","2019-07-16","23:00:00","29.45","30.16","28.68","70.60","0.00","0.00","23.40","136.54","1003.76","0.28",
"BLOCK 910 (CIANO)","2019-07-17","00:00:00","28.33","28.70","28.13","71.21","0.00","0.00","12.92","120.35","1003.00","0.19",
"BLOCK 910 (CIANO)","2019-07-17","01:00:00","28.01","28.17","27.86","68.98","0.00","0.00","12.73","113.45","1002.62","0.20",
"BLOCK 910 (CIANO)","2019-07-17","02:00:00","27.63","28.01","27.06","65.40","0.00","0.00","7.29","90.75","1003.06","0.16",
"BLOCK 910 (CIANO)","2019-07-17","03:00:00","27.14","27.28","27.02","68.12","0.00","0.00","4.90","156.84","1003.56","0.10",
"BLOCK 910 (CIANO)","2019-07-17","04:00:00","27.02","27.25","26.82","70.19","0.00","0.00","3.79","218.02","1003.27","0.07",
"BLOCK 910 (CIANO)","2019-07-17","05:00:00","26.91","27.09","26.68","72.33","0.00","0.97","0.67","244.46","1003.64","0",
"BLOCK 910 (CIANO)","2019-07-17","06:00:00","27.21","27.87","26.74","73.07","0.00","56.31","1.35","290.05","1003.80","0.04",
"BLOCK 910 (CIANO)","2019-07-17","07:00:00","28.48","29.08","27.84","71.27","0.00","128.10","5.80","163.36","1004.40","0.17",
"BLOCK 910 (CIANO)","2019-07-17","08:00:00","30.45","31.97","29.03","64.89","0.00","350.93","0.75","174.26","1004.63","0.26",
"BLOCK 910 (CIANO)","2019-07-17","09:00:00","32.63","33.28","31.63","52.24","0.00","552.83","7.73","175.87","1004.36","0.55",
"BLOCK 910 (CIANO)","2019-07-17","10:00:00","32.58","33.31","32.00","48.99","0.00","388.02","11.01","174.44","1004.38","0.53",
"BLOCK 910 (CIANO)","2019-07-17","11:00:00","32.33","33.20","31.87","50.22","0.00","374.68","9.68","186.34","1004.56","0.49",
"BLOCK 910 (CIANO)","2019-07-17","12:00:00","31.97","32.68","31.58","54.27","0.00","281.80","8.09","179.70","1004.37","0.39",
"BLOCK 910 (CIANO)","2019-07-17","13:00:00","32.28","33.03","31.81","57.12","0.00","375.87","7.18","192.54","1003.85","0.42",
"BLOCK 910 (CIANO)","2019-07-17","14:00:00","33.60","34.68","32.91","53.64","0.00","611.67","10.04","218.20","1002.88","0.61",
"BLOCK 910 (CIANO)","2019-07-17","15:00:00","33.20","33.63","32.78","55.56","0.00","307.52","8.40","212.55","1002.32","0.42",
"BLOCK 910 (CIANO)","2019-07-17","16:00:00","33.07","33.82","32.60","57.51","0.00","322.97","null","-1.00","1001.77","null",
"BLOCK 910 (CIANO)","2019-07-17","17:00:00","32.82","33.82","31.92","58.13","0.00","241.60","7.33","212.60","1001.49","0.35",
"BLOCK 910 (CIANO)","2019-07-17","18:00:00","31.65","32.03","31.08","59.95","0.00","83.74","6.35","212.12","1001.66","0.22",
"BLOCK 910 (CIANO)","2019-07-17","19:00:00","30.56","31.08","30.03","64.63","0.00","7.68","5.09","213.09","1001.95","0.12",
"BLOCK 910 (CIANO)","2019-07-17","20:00:00","29.71","30.04","29.42","70.89","0.00","0.00","3.58","237.52","1002.10","0.10",
"BLOCK 910 (CIANO)","2019-07-17","21:00:00","29.27","29.44","29.16","73.77","0.00","0.00","1.65","291.82","1002.53","0.05",
"BLOCK 910 (CIANO)","2019-07-17","22:00:00","28.96","29.20","28.68","75.33","0.00","0.00","1.24","282.49","1002.83","0.04",
"BLOCK 910 (CIANO)","2019-07-17","23:00:00","28.35","28.69","28.14","77.53","0.00","0.00","2.83","206.57","1002.57","0.06",
"BLOCK 910 (CIANO)","2019-07-18","00:00:00","28.21","28.48","28.04","79.22","0.00","0.00","4.97","230.26","1002.96","0.07",
"BLOCK 910 (CIANO)","2019-07-18","01:00:00","27.87","28.12","27.72","81.27","0.00","0.00","2.71","229.32","1002.88","0.03",
"BLOCK 910 (CIANO)","2019-07-18","02:00:00","27.61","27.88","27.08","80.91","0.00","0.00","2.16","337.73","1002.75","0.02",
"BLOCK 910 (CIANO)","2019-07-18","03:00:00","26.95","27.24","26.59","80.28","0.00","0.00","1.80","28.01","1001.94","0.01",
"BLOCK 910 (CIANO)","2019-07-18","04:00:00","26.81","27.17","26.49","80.78","0.00","0.00","0.91","41.42","1001.63","0",
"BLOCK 910 (CIANO)","2019-07-18","05:00:00","26.75","27.06","26.40","82.08","0.00","2.03","1.28","326.40","1001.82","0",
"BLOCK 910 (CIANO)","2019-07-18","06:00:00","27.35","28.32","26.48","80.46","0.00","68.24","0.98","308.66","1001.90","0.03",
"BLOCK 910 (CIANO)","2019-07-18","07:00:00","29.78","30.84","28.29","70.94","0.00","193.02","1.00","349.57","1002.40","0.14",
"BLOCK 910 (CIANO)","2019-07-18","08:00:00","32.04","32.97","30.79","58.55","0.00","425.05","0.11","116.58","1002.40","0.31",
"BLOCK 910 (CIANO)","2019-07-18","09:00:00","33.84","34.91","32.82","50.03","0.00","631.67","4.01","256.74","1002.33","0.57",
"BLOCK 910 (CIANO)","2019-07-18","10:00:00","35.37","36.16","34.50","45.04","0.00","726.12","5.87","243.63","1002.14","0.70",
"BLOCK 910 (CIANO)","2019-07-18","11:00:00","36.30","37.02","35.65","42.83","0.00","746.90","6.81","273.72","1001.97","0.76",
"BLOCK 910 (CIANO)","2019-07-18","12:00:00","36.82","37.49","35.95","43.97","0.00","797.88","12.85","231.33","1001.48","0.88",
"BLOCK 910 (CIANO)","2019-07-18","13:00:00","36.62","37.51","35.50","45.46","0.00","771.57","13.08","236.30","1000.73","0.85",
"BLOCK 910 (CIANO)","2019-07-18","14:00:00","35.11","35.68","34.24","47.27","0.00","206.83","12.93","227.70","1000.33","0.53",
"BLOCK 910 (CIANO)","2019-07-18","15:00:00","33.47","34.25","32.90","51.64","0.00","52.65","11.38","217.18","1000.20","0.37",
"BLOCK 910 (CIANO)","2019-07-18","16:00:00","32.49","32.93","31.94","52.11","0.00","31.74","10.15","220.53","999.79","0.32",
"BLOCK 910 (CIANO)","2019-07-18","17:00:00","31.47","31.94","31.27","59.90","0.00","53.09","7.21","162.36","999.83","0.22",
"BLOCK 910 (CIANO)","2019-07-18","18:00:00","31.54","31.81","31.30","57.45","0.00","31.53","7.27","128.55","999.82","0.22",
"BLOCK 910 (CIANO)","2019-07-18","19:00:00","31.03","31.32","30.71","57.99","0.00","4.43","5.40","133.65","999.67","0.16",
"BLOCK 910 (CIANO)","2019-07-18","20:00:00","30.51","30.72","30.34","60.64","0.00","0.00","9.53","119.23","1000.52","0.26",
"BLOCK 910 (CIANO)","2019-07-18","21:00:00","30.21","30.39","29.97","60.97","0.00","0.00","7.71","127.57","1001.14","0.22",
"BLOCK 910 (CIANO)","2019-07-18","22:00:00","29.82","29.98","29.56","66.84","0.00","0.00","8.91","120.20","1001.19","0.20",
"BLOCK 910 (CIANO)","2019-07-18","23:00:00","29.31","29.63","28.92","67.84","0.00","0.00","8.04","119.44","1001.12","0.18",
"BLOCK 910 (CIANO)","2019-07-19","00:00:00","28.82","28.96","28.63","69.20","0.00","0.00","7.71","117.99","1000.91","0.15",
"BLOCK 910 (CIANO)","2019-07-19","01:00:00","29.00","29.10","28.79","69.66","0.00","0.00","7.26","118.59","1001.10","0.14",
"BLOCK 910 (CIANO)","2019-07-19","02:00:00","28.68","29.25","26.59","73.64","7.40","0.00","9.87","102.96","1001.17","0.15",
"BLOCK 910 (CIANO)","2019-07-19","03:00:00","26.59","26.75","26.45","90.25","1.60","0.00","10.17","141.55","1000.23","0.05",
"BLOCK 910 (CIANO)","2019-07-19","04:00:00","26.28","26.55","25.75","92.08","0.00","0.00","1.97","44.02","1000.09","0",
"BLOCK 910 (CIANO)","2019-07-19","05:00:00","25.64","25.78","25.53","93.05","0.00","1.00","2.38","349.66","1000.34","0",
"BLOCK 910 (CIANO)","2019-07-19","06:00:00","26.12","26.87","25.72","92.10","0.00","53.93","0.76","13.38","1000.74","0.01",
"BLOCK 910 (CIANO)","2019-07-19","07:00:00","28.23","29.25","26.87","84.57","0.00","215.05","7.09","122.35","1001.35","0.16",
"BLOCK 910 (CIANO)","2019-07-19","08:00:00","30.37","31.40","29.20","71.37","0.00","411.70","12.43","120.89","1001.66","0.36",
"BLOCK 910 (CIANO)","2019-07-19","09:00:00","32.05","32.76","31.34","63.07","0.00","530.12","10.70","133.50","1001.76","0.49",
"BLOCK 910 (CIANO)","2019-07-19","10:00:00","32.94","33.99","32.05","59.87","0.00","751.35","9.61","169.79","1001.96","0.63",
"BLOCK 910 (CIANO)","2019-07-19","11:00:00","34.25","35.01","33.60","55.97","0.00","876.83","7.59","207.91","1001.66","0.74",
"BLOCK 910 (CIANO)","2019-07-19","12:00:00","34.91","35.77","34.17","53.83","0.00","580.12","8.48","215.77","1000.91","0.60",
"BLOCK 910 (CIANO)","2019-07-19","13:00:00","34.97","36.00","34.00","54.51","0.00","783.88","null","-1.00","1000.12","null",
"BLOCK 910 (CIANO)","2019-07-19","14:00:00","33.83","35.11","32.85","52.84","0.00","282.13","11.68","209.61","999.51","0.48",
"BLOCK 910 (CIANO)","2019-07-19","15:00:00","29.39","32.95","26.29","71.37","0.00","15.70","11.84","102.23","1000.37","0.18",
"BLOCK 910 (CIANO)","2019-07-19","16:00:00","26.18","26.45","25.88","87.08","0.00","8.65","14.43","73.92","1000.34","0.07",
"BLOCK 910 (CIANO)","2019-07-19","17:00:00","26.13","26.45","25.92","86.62","0.00","12.81","10.91","86.47","999.59","0.07",
"BLOCK 910 (CIANO)","2019-07-19","18:00:00","25.93","26.03","25.82","88.97","0.00","17.11","5.38","117.08","999.39","0.03",
"BLOCK 910 (CIANO)","2019-07-19","19:00:00","25.62","26.00","25.36","89.17","0.00","3.84","9.54","114.91","1000.15","0.04",
"BLOCK 910 (CIANO)","2019-07-19","20:00:00","25.29","25.38","25.22","89.12","0.00","0.00","13.56","101.56","1000.87","0.07",
"BLOCK 910 (CIANO)","2019-07-19","21:00:00","25.37","25.50","25.32","88.13","0.00","0.00","10.69","99.08","1001.26","0.07",
"BLOCK 910 (CIANO)","2019-07-19","22:00:00","25.75","25.96","25.47","86.38","0.00","0.00","9.94","119.27","1001.68","0.08",
"BLOCK 910 (CIANO)","2019-07-19","23:00:00","25.70","25.82","25.54","87.90","0.00","0.00","9.27","128.03","1001.76","0.07",
"BLOCK 910 (CIANO)","2019-07-20","00:00:00","25.23","25.59","24.86","90.47","0.00","0.00","5.24","137.67","1001.57","0.02",
"BLOCK 910 (CIANO)","2019-07-20","01:00:00","24.74","24.91","24.65","92.72","0.00","0.00","2.92","120.84","1001.14","0.00",
"BLOCK 910 (CIANO)","2019-07-20","02:00:00","25.08","25.66","24.63","90.80","0.00","0.00","6.25","108.67","1001.18","0.03",
"BLOCK 910 (CIANO)","2019-07-20","03:00:00","25.37","25.67","25.16","88.82","0.00","0.00","4.99","93.45","1001.18","0.03",
"BLOCK 910 (CIANO)","2019-07-20","04:00:00","24.73","25.38","24.26","93.48","5.30","0.00","5.26","86.10","1001.12","0.01",
"BLOCK 910 (CIANO)","2019-07-20","05:00:00","24.27","24.35","24.15","95.62","0.10","2.87","2.81","112.09","1001.02","0",
"BLOCK 910 (CIANO)","2019-07-20","06:00:00","24.95","25.85","24.32","94.88","0.00","70.87","3.08","29.08","1001.54","0.03",
"BLOCK 910 (CIANO)","2019-07-20","07:00:00","27.14","28.54","25.82","88.27","0.00","216.72","5.67","85.30","1002.32","0.14",
